GeneSymbol,FC,pval,sd,BioID,cell
Myh10,-1.172886,0.1091913,0.107299073829039,NL3,Astrocyte
Mog,1.128514,0.3300408,0.212678883466497,NL3,Astrocyte
Kcna6,1.138013,0.0128401,0.0522721336722437,NL3,Astrocyte
Npm1,-3.02928,0.003948432,0.0605484175841109,NL3,Astrocyte
Nnt,1.241163,0.07199597,0.223666599203781,NL3,Astrocyte
Pcbp2,1.08406,0.5392642,0.228553295079704,NL3,Astrocyte
Cep131,-2.456753,0.04878229,0.246263297858341,NL3,Astrocyte
Pea15,-2.825928,0.0250305,0.13835024877257,NL3,Astrocyte
Vcan,1.107328,0.359415,0.0151882166997009,NL3,Astrocyte
Map3k7,-1.329676,0.0007039987,0.0208969124309283,NL3,Astrocyte
Prkci,-1.669268,0.1880704,0.348984611924488,NL3,Astrocyte
Plcg1,1.502634,0.001511108,0.0881086352143561,NL3,Astrocyte
Pick1,1.007913,0.9988643,0.0901307005289966,NL3,Astrocyte
Pon2,1.557362,0.03320167,0.584207643132716,NL3,Astrocyte
Ddx3y,-1.066192,0.6977912,0.238323727780892,NL3,Astrocyte
Prkd1,-1.422138,0.03983584,0.0435839192772919,NL3,Astrocyte
Dlg4,-1.125678,0.7474713,0.558010683414757,NL3,Astrocyte
Jak2,1.43844,0.0467446,0.051271380651306,NL3,Astrocyte
Ptpn14,2.527523,0.0002637125,0.0904157691479045,NL3,Astrocyte
Ptprr,1.413084,0.964374,5.17298624769612,NL3,Astrocyte
Aldh1a2,-1.05848,0.9515569,1.70447510929414,NL3,Astrocyte
Dag1,2.817881,0.001690722,0.658973565933416,NL3,Astrocyte
Ddx3x,-1.284469,0.02043871,0.100924757685624,NL3,Astrocyte
Ralbp1,1.676893,0.001223911,0.0964144047462297,NL3,Astrocyte
Sema4a,1.547135,0.01661114,0.142916796330762,NL3,Astrocyte
Sema4b,2.296071,0.02107397,0.925064624570572,NL3,Astrocyte
Ssr4,1.177853,0.2653315,0.244322260876242,NL3,Astrocyte
Dpysl3,-1.06684,0.2451927,0.0779256366702848,NL3,Astrocyte
Snrpc,1.131154,0.4630882,0.437765864356454,NL3,Astrocyte
Sos1,-1.12118,0.6029223,0.271059914772193,NL3,Astrocyte
Spa17,-4.319673,0.005361826,0.0989113319029662,NL3,Astrocyte
Sall3,-2.062486,0.01171034,0.0329250791095016,NL3,Astrocyte
Sptbn1,1.016819,0.7661246,0.137075407684322,NL3,Astrocyte
Syp,1.148626,0.3258097,0.227757412640685,NL3,Astrocyte
Tspan7,1.121803,0.470484,0.104908523015285,NL3,Astrocyte
Taf6,-1.07646,0.6773433,0.925819159683886,NL3,Astrocyte
Tgoln1,1.405243,0.533173,0.866362460449763,NL3,Astrocyte
Trim28,-5.280269,2.601282e-05,0.0155025067044911,NL3,Astrocyte
Tsn,-1.149933,0.8138758,0.461260387553944,NL3,Astrocyte
Tfrc,1.038943,0.2673163,0.0113448887455418,NL3,Astrocyte
Snrnp70,1.483169,0.24611,0.861648250549464,NL3,Astrocyte
Supt6h,-1.495244,0.02457195,0.0772396502431947,NL3,Astrocyte
Tpd52,1.816649,0.1275956,0.891719496525351,NL3,Astrocyte
Speg,-1.210133,0.5700918,0.897421724891381,NL3,Astrocyte
Epha6,-1.666944,0.02577504,0.071623215171166,NL3,Astrocyte
Ppp1r13b,4.835781,0.0005770892,1.72778248786413,NL3,Astrocyte
Sorbs1,-1.213714,0.06674373,0.0799797147037146,NL3,Astrocyte
Dbnl,-2.492823,0.0001430136,0.0288285990719093,NL3,Astrocyte
Sh3gl1,-1.101524,0.2939787,0.0573009888357694,NL3,Astrocyte
Sh3gl2,-1.205156,0.08096409,0.0627382984687522,NL3,Astrocyte
Sh3gl3,-1.015761,0.9676869,0.560678524387239,NL3,Astrocyte
Ndufa4,1.208213,0.3548516,0.478806696183992,NL3,Astrocyte
Cstb,1.070129,0.3335784,0.115290313367423,NL3,Astrocyte
Smad2,1.160361,0.3816203,0.310532581865583,NL3,Astrocyte
Ndrg1,1.086847,0.4618523,0.152363713090909,NL3,Astrocyte
Nptx1,1.040781,0.5705303,0.0946151644694988,NL3,Astrocyte
Fkbp3,-2.123656,0.00596961,0.154386000665812,NL3,Astrocyte
Eif4g2,-1.658139,0.0034533,0.0710172586863884,NL3,Astrocyte
Vat1,1.091937,0.2739601,0.110168012431438,NL3,Astrocyte
Coch,-1.028876,0.9883304,0.507286167379882,NL3,Astrocyte
Zyx,1.135095,0.04923132,0.0744308484872585,NL3,Astrocyte
Ptp4a1,1.285859,0.009952727,0.05043437354342,NL3,Astrocyte
Ppp3r1,1.272388,0.4202865,1.18846751036343,NL3,Astrocyte
Mapk3,1.127856,0.2948371,0.116756730175084,NL3,Astrocyte
Nup62,-5.17827,2.466417e-05,0.0024634608166323,NL3,Astrocyte
Map2k2,1.314023,0.006636245,0.166480917303528,NL3,Astrocyte
Mef2d,1.552709,0.003894306,0.26375521566684,NL3,Astrocyte
Kcnc3,11.50046,0.0001261812,0.558590352666179,NL3,Astrocyte
Rab34,2.340439,0.005217075,0.450427259192588,NL3,Astrocyte
Crk,-1.011465,0.8759087,0.350298035608197,NL3,Astrocyte
Raly,1.362274,0.02975869,0.177382074459615,NL3,Astrocyte
Mcf2l,1.115714,0.1917977,0.0589229564264559,NL3,Astrocyte
Gdpd5,1.523164,0.03585127,0.495494393780654,NL3,Astrocyte
Hepacam,1.835748,0.08499497,0.577854295843926,NL3,Astrocyte
Spr,1.003678,0.9017118,0.0372713888575117,NL3,Astrocyte
Maoa,1.239318,0.05035813,0.204127580550762,NL3,Astrocyte
Pik3r3,-1.052219,0.8551533,0.0681049448108491,NL3,Astrocyte
Sema4c,-1.426026,0.2095443,0.260270869636774,NL3,Astrocyte
Ces1e,-2.122941,0.09383933,0.315060367764214,NL3,Astrocyte
Agtpbp1,1.398067,0.4177092,0.441405759388512,NL3,Astrocyte
Actr3b,1.059448,0.3474961,0.0816361085615015,NL3,Astrocyte
Sf1,-1.894694,0.003523542,0.0976366518597689,NL3,Astrocyte
Surf4,1.529201,0.03030474,0.328256259435117,NL3,Astrocyte
Stxbp2,1.216442,0.4663998,0.592858539888715,NL3,Astrocyte
Myo6,-2.143812,0.004852229,0.116188678255283,NL3,Astrocyte
Syn2,1.240236,0.005889736,0.0942361957784681,NL3,Astrocyte
Tbr1,-1.170092,0.5402917,0.247121986909626,NL3,Astrocyte
Sqstm1,-1.422396,0.224601,0.126351710897875,NL3,Astrocyte
Aktip,1.164879,0.4572077,0.57531085267503,NL3,Astrocyte
Fkbp5,1.04706,0.4533653,0.0480731376159777,NL3,Astrocyte
Atp7a,1.214616,0.2964485,0.0800585222252669,NL3,Astrocyte
Hspe1,-1.528761,0.1351824,0.163442306974203,NL3,Astrocyte
Atp4a,1.924723,0.007214634,0.461318471628273,NL3,Astrocyte
Sord,1.186194,0.1170976,0.107730584802987,NL3,Astrocyte
Ptprj,2.548281,0.01418378,0.679270803342489,NL3,Astrocyte
Ptprd,1.174314,0.160767,0.282951267304285,NL3,Astrocyte
Top2b,-2.709371,0.007165926,0.0474124805320417,NL3,Astrocyte
Ptpn13,1.172076,0.2162673,0.221758849395074,NL3,Astrocyte
Tpp2,1.066432,0.2181515,0.0632123964973932,NL3,Astrocyte
Gk,-1.08087,0.01804873,0.0412589586159756,NL3,Astrocyte
Atp2a3,3.540219,0.2618716,3.20159791213659,NL3,Astrocyte
Sdc3,-1.0256,0.7521729,0.179771662003419,NL3,Astrocyte
Guk1,1.039205,0.9210805,1.21287973006859,NL3,Astrocyte
Gpd2,1.066995,0.1395861,0.0561284811629616,NL3,Astrocyte
Srm,1.295074,0.02128967,0.142981129401422,NL3,Astrocyte
Ugt8,1.15045,0.1178213,0.072574422046701,NL3,Astrocyte
St8sia3,1.248229,0.5068556,0.611870750713404,NL3,Astrocyte
Plk4,1.380861,0.6942354,1.22155501263706,NL3,Astrocyte
Vcl,-1.588649,0.01979522,0.106490982248923,NL3,Astrocyte
Cr1l,1.169508,0.5393453,0.494130752797999,NL3,Astrocyte
Gart,1.084997,0.107118,0.0530840561156187,NL3,Astrocyte
Wapl,-3.554191,0.001122395,0.0632166604269418,NL3,Astrocyte
Eif3j2,-5.240594,0.001625772,0.0493805823119477,NL3,Astrocyte
Rbm12b2,-1.16031,0.554325,0.502893739941025,NL3,Astrocyte
TCAIM,1.75902,0.03617998,0.718263959003884,NL3,Astrocyte
Map3k10,-1.137813,0.415454,0.187619712415908,NL3,Astrocyte
Cbarp,-1.249103,0.2428698,0.244153148912536,NL3,Astrocyte
Plekhg5,-1.123313,0.7210979,0.252229350967393,NL3,Astrocyte
Slc13a5,3.420856,0.000110012,0.183616586273574,NL3,Astrocyte
Sbno1,-1.613755,0.03388755,0.065974368755932,NL3,Astrocyte
Grm7,1.039099,0.506357,0.0580232787140885,NL3,Astrocyte
Tent4b,-2.635064,0.321264,0.473625563445025,NL3,Astrocyte
Crtc1,-5.848577,0.000158178,0.00794100578141282,NL3,Astrocyte
Rab3ip,-1.316131,0.4106973,0.368300475707759,NL3,Astrocyte
Grm4,2.80986,0.02671834,0.531193712968654,NL3,Astrocyte
Begain,1.032602,0.7823274,0.301070933707734,NL3,Astrocyte
Rapgefl1,2.067595,0.07895735,1.24489478059073,NL3,Astrocyte
Cltc,1.141218,0.00716363,0.0168134175366443,NL3,Astrocyte
Kiaa1549,1.369698,0.09999323,0.150716058273926,NL3,Astrocyte
Atg9a,-1.162962,0.08739902,0.0701684193257586,NL3,Astrocyte
Ripor1,1.359677,0.5774917,0.633154046286296,NL3,Astrocyte
Sanbr,1.154299,0.2741354,0.201372817927446,NL3,Astrocyte
Git1,-2.43029,0.005240199,0.0463373213590724,NL3,Astrocyte
Pkp4,1.750652,0.02003622,0.300929211580935,NL3,Astrocyte
Galk2,1.23629,0.262691,0.358520580873682,NL3,Astrocyte
Ahcyl2,-1.055099,0.543874,0.0205177054218568,NL3,Astrocyte
Mars1,-1.588157,0.003686849,0.0549013696723614,NL3,Astrocyte
Elfn2,-1.406673,0.1221835,0.161349106459784,NL3,Astrocyte
Peak1,-1.474363,0.01537383,0.124846881278409,NL3,Astrocyte
Brsk2,1.32469,0.1244755,0.262870156997749,NL3,Astrocyte
Gba2,-1.077589,0.553533,0.150775726736916,NL3,Astrocyte
Arhgap23,-1.066179,0.2752623,0.0587263099561934,NL3,Astrocyte
Sh3rf1,1.78738,0.001148565,0.159183290785956,NL3,Astrocyte
Prex1,-1.640277,0.02349864,0.0882299264288375,NL3,Astrocyte
Nlgn2,1.057309,0.6475572,1.67332068976442,NL3,Astrocyte
Fgd6,-2.084688,0.1200295,0.309713433187431,NL3,Astrocyte
Pnkd,-1.223807,0.06642296,0.0985669596330287,NL3,Astrocyte
Myorg,-1.058743,0.7050508,0.27585903678431,NL3,Astrocyte
Hectd1,-1.885382,0.01017145,0.117413980116935,NL3,Astrocyte
Sv2c,1.027075,0.7791519,0.630584729484691,NL3,Astrocyte
Hbs1l,-1.271174,0.02651986,0.0633287988033893,NL3,Astrocyte
Kazn,-1.851912,0.09406311,0.164097214980755,NL3,Astrocyte
Thsd7a,1.075538,0.3194198,0.161502987332508,NL3,Astrocyte
Ehbp1,-1.099389,0.2225927,0.0948195945391885,NL3,Astrocyte
Morc2a,-1.573269,0.09038733,0.219416100452574,NL3,Astrocyte
Ablim3,-1.001268,0.9157501,0.174219165509472,NL3,Astrocyte
Tmcc1,-1.065003,0.6831909,0.294264785527966,NL3,Astrocyte
Macf1,-3.075968,1.975984e-05,0.0214688923912257,NL3,Astrocyte
Ltn1,1.329613,0.3060564,0.591733292363075,NL3,Astrocyte
Pds5a,-2.93265,0.009787067,0.173373114506294,NL3,Astrocyte
Swap70,-1.528656,0.09300649,0.201924442601382,NL3,Astrocyte
N4bp1,-1.018179,0.7623964,1.21023736244865,NL3,Astrocyte
Fam189a1,1.251278,0.1441081,0.255770447165965,NL3,Astrocyte
Atrnl1,1.008194,0.9876233,0.282458494498845,NL3,Astrocyte
Cep170,-2.921109,0.003517806,0.0430629152122884,NL3,Astrocyte
Cdc5l,-56.7229,0.02067902,0.0151209584413625,NL3,Astrocyte
Togaram1,-1.60265,0.006641458,0.108011444783896,NL3,Astrocyte
Znf629,-2.319979,0.008121127,0.0801704191743667,NL3,Astrocyte
Secisbp2l,-1.984817,0.08879989,0.178295936563559,NL3,Astrocyte
Larp4b,-2.1937,0.001234705,0.0563008827684006,NL3,Astrocyte
FAM120A,-1.453253,0.007801307,0.0337694413770218,NL3,Astrocyte
Rftn1,6.47285,0.1125006,42.8547723082499,NL3,Astrocyte
Cyp4x1,-1.50707,0.2408787,0.116166341536227,NL3,Astrocyte
Usp7,-1.295413,0.005285651,0.0550331395437158,NL3,Astrocyte
Arhgap21,-1.424174,0.01853281,0.115830108904202,NL3,Astrocyte
Ncoa7,-1.66897,0.1098949,0.114620642925369,NL3,Astrocyte
C9orf72,-1.248075,0.1873204,0.108082105485892,NL3,Astrocyte
Nop58,1.112886,0.1597131,0.0807066242231312,NL3,Astrocyte
Antxr2,5.224256,0.1256108,22.6426524924095,NL3,Astrocyte
Brinp2,1.044467,0.9793965,0.400746846526135,NL3,Astrocyte
Nol4l,1.168668,0.2565453,0.315167333150472,NL3,Astrocyte
Megf10,2.494034,0.08604097,1.2641249425525,NL3,Astrocyte
Wls,2.404199,0.001223519,0.210482767220245,NL3,Astrocyte
Carmil1,-2.944806,0.001387839,0.0596181813332062,NL3,Astrocyte
Slc25a23,1.65835,0.00592904,0.102426815946839,NL3,Astrocyte
Scap,3.439136,0.1586691,17.2311627861907,NL3,Astrocyte
Nomo1,1.15427,0.2721931,0.171911323724189,NL3,Astrocyte
Insyn2b,1.96556,0.2733023,1.21711557284639,NL3,Astrocyte
Btbd11,1.993016,0.09459078,1.10931482933845,NL3,Astrocyte
Nckap5l,-1.636667,0.3875265,0.199332016899554,NL3,Astrocyte
Anks6,4.865903,0.02700338,2.92901739245611,NL3,Astrocyte
Kdsr,1.104045,0.597421,0.257237372963176,NL3,Astrocyte
Ralgapa1,-1.136362,0.1194968,0.088697819860274,NL3,Astrocyte
Hecw2,1.033171,0.7590991,0.106674895386009,NL3,Astrocyte
Ephx4,1.443972,0.04535283,0.196182359919515,NL3,Astrocyte
Tmem132e,-1.555353,0.02599163,0.162293422729413,NL3,Astrocyte
Arhgap20,-2.50785,0.0012141,0.0463790665392759,NL3,Astrocyte
Krt72,1.093313,0.654408,1.61139338976593,NL3,Astrocyte
Krt87,-1.262197,0.8792976,1.74177597146027,NL3,Astrocyte
Panx2,1.345225,0.4072755,0.452059196177753,NL3,Astrocyte
Gpsm1,1.571441,0.003697052,0.226441628998915,NL3,Astrocyte
Cltb,-1.057806,0.8964676,0.569884420536859,NL3,Astrocyte
Exoc3,1.07678,0.3227039,0.111938832465159,NL3,Astrocyte
Mvb12b,1.67707,0.03641827,0.472005292713934,NL3,Astrocyte
KRT80,1.203728,0.4551569,0.599731040598049,NL3,Astrocyte
Dgkb,1.556551,0.002434078,0.196926187213767,NL3,Astrocyte
Fam135a,-1.693235,0.06901608,0.216323937705876,NL3,Astrocyte
Fbxo41,1.750424,0.0005950663,0.0586329513493303,NL3,Astrocyte
Retreg2,-1.360842,0.1792068,0.1953249531606,NL3,Astrocyte
G6pc3,1.619305,0.3087666,0.523261499781067,NL3,Astrocyte
Npepl1,1.977906,0.2650833,1.028075986418,NL3,Astrocyte
Fam149b1,1.45101,0.7924578,3.24002751629913,NL3,Astrocyte
Sphkap,1.079376,0.5591092,0.0359909709332732,NL3,Astrocyte
Dusp23,1.097316,0.6502279,0.667548118276966,NL3,Astrocyte
Rragb,1.217078,0.01865424,0.0767248700722419,NL3,Astrocyte
Wdcp,-1.856965,0.02635965,0.0814306029249937,NL3,Astrocyte
U2surp,-1.345974,0.05372374,0.178044730112799,NL3,Astrocyte
Wdr44,-1.218778,0.01084621,0.0278155559361905,NL3,Astrocyte
Ocrl,1.104322,0.003521761,0.020810998069296,NL3,Astrocyte
Helb,-2.644735,0.04630454,0.256170659047696,NL3,Astrocyte
Cpsf6,-2.513603,0.007786098,0.101242256495406,NL3,Astrocyte
Lpcat4,1.349217,0.005318099,0.0871680744860081,NL3,Astrocyte
Ift122,-2.229821,0.02061835,0.137081705608933,NL3,Astrocyte
Rprd2,1.671263,0.001323583,0.148289996850495,NL3,Astrocyte
Wwc2,-1.105238,0.07774876,0.0960567857419021,NL3,Astrocyte
Znf532,2.743071,0.2035861,29.3315095953056,NL3,Astrocyte
Dpp10,-1.189831,0.06913776,0.12281803322849,NL3,Astrocyte
Asic1,1.244755,0.04717076,0.0983254530801864,NL3,Astrocyte
Szrd1,-3.519815,0.001278009,0.062889463091176,NL3,Astrocyte
Sec23ip,1.086718,0.12833,0.0997014959961976,NL3,Astrocyte
Zc3h11a,-2.619827,0.0195004,0.0766253794725175,NL3,Astrocyte
Eif4g1,-3.171671,5.94272e-07,0.012258142727209,NL3,Astrocyte
Ptpdc1,-1.308463,0.221816,0.143216940529866,NL3,Astrocyte
Soga3,-1.762644,0.01254828,0.106305745192151,NL3,Astrocyte
Hdac4,-1.108813,0.3953594,0.177149215934662,NL3,Astrocyte
Rbm26,-4.806946,0.000763238,0.0259658599236024,NL3,Astrocyte
Marchf1,-6.98038,0.0004920744,0.0122041724676199,NL3,Astrocyte
Xpnpep1,1.22318,0.1466481,0.286069760274623,NL3,Astrocyte
Sez6l,-1.435574,0.187368,0.207057399950508,NL3,Astrocyte
Ppp2r2a,1.240186,0.003711208,0.1037411286079,NL3,Astrocyte
Ankle2,-1.800504,0.01118061,0.115594499117379,NL3,Astrocyte
Psd2,1.394398,0.09190867,0.243617917970298,NL3,Astrocyte
Inpp4b,2.077914,0.004145282,0.626415685233312,NL3,Astrocyte
Tnpo3,1.335722,0.03468669,0.17633171096922,NL3,Astrocyte
Ppp4r3a,-10.27739,0.0003392634,0.0171239254211647,NL3,Astrocyte
Nsd3,-1.817864,0.003692845,0.0687705782448729,NL3,Astrocyte
Bckdhb,1.132544,0.4556211,0.216831767964997,NL3,Astrocyte
Nudt16,-1.290595,0.4262971,0.476382501603086,NL3,Astrocyte
Znf280c,-1.431938,0.1134746,0.162992416644026,NL3,Astrocyte
Sik3,-1.208707,0.03830388,0.0699358569745058,NL3,Astrocyte
Ints1,-1.309514,0.4785221,0.599672630119755,NL3,Astrocyte
Atg2a,-1.844621,0.04173856,0.223267550818746,NL3,Astrocyte
Snx19,2.988693,0.09547013,2.25544138157354,NL3,Astrocyte
Snrnp200,-1.75128,0.0004415133,0.0413511926876938,NL3,Astrocyte
Fam222b,-1.178731,0.7243856,0.554143784137683,NL3,Astrocyte
Abcf1,-1.453113,0.02461082,0.181327867859733,NL3,Astrocyte
Inppl1,-1.460769,0.007998328,0.0837062198551624,NL3,Astrocyte
Dhx57,-1.205538,0.2634137,0.16041121218665,NL3,Astrocyte
Smchd1,-1.596307,0.02988344,0.168999726924927,NL3,Astrocyte
Uggt1,1.349922,0.04814441,0.331634057602214,NL3,Astrocyte
Gga2,-1.021931,0.8279075,8.53376924181438,NL3,Astrocyte
Dgkq,1.847874,0.01836448,0.153072252345768,NL3,Astrocyte
Slc39a10,1.999548,0.02473957,0.540805134354746,NL3,Astrocyte
Ttyh3,5.636871,0.002979521,1.29337772529244,NL3,Astrocyte
Xpo1,1.532617,0.0060695,0.251308858383278,NL3,Astrocyte
Nes,-14.89531,0.07090735,0.0724433774123054,NL3,Astrocyte
Nwd2,1.197502,0.1959555,0.11942297257615,NL3,Astrocyte
Polr2m,-5.849975,8.310754e-05,0.00739821830778839,NL3,Astrocyte
Spred3,1.126577,0.643516,0.0343206063277874,NL3,Astrocyte
Pcnp,-15.72616,0.0004881919,0.0277298678383015,NL3,Astrocyte
Snx6,-1.416549,0.02949094,0.0866551252798292,NL3,Astrocyte
Caskin1,1.125662,0.1987525,0.131235707914059,NL3,Astrocyte
Nrxn3,1.26465,0.009516616,0.054430950390872,NL3,Astrocyte
Fam126a,1.259382,0.3148194,0.365303060192027,NL3,Astrocyte
Fkbp15,-3.176259,1.575555e-06,0.0066430919993998,NL3,Astrocyte
Oxsr1,1.22211,0.3534091,0.273197379712894,NL3,Astrocyte
Arhgef18,-1.825532,0.02387054,0.0868680370767569,NL3,Astrocyte
Mtss2,-1.260455,0.1498793,0.184146849062724,NL3,Astrocyte
Smarcd3,-4.754926,0.005810925,0.0445768602250644,NL3,Astrocyte
Atl2,1.138566,0.305998,0.305193132276743,NL3,Astrocyte
Bcr,-1.658585,0.004706218,0.0343261340354558,NL3,Astrocyte
Garem2,11.90458,0.003203782,3.11002888442052,NL3,Astrocyte
Prmt8,1.126614,0.05389241,0.0407309872417952,NL3,Astrocyte
Dennd5a,-1.217601,0.08446761,0.06463234881618,NL3,Astrocyte
Prkab2,1.706822,0.1458109,1.19172351913705,NL3,Astrocyte
Klhdc10,1.244397,0.294913,0.519826670972721,NL3,Astrocyte
Gapvd1,-2.462165,0.001474437,0.025641790117662,NL3,Astrocyte
Herc4,1.011651,0.8654162,0.115154679341065,NL3,Astrocyte
Ptpn23,-1.472539,0.005526997,0.095726438762179,NL3,Astrocyte
Lrpprc,1.072078,0.5725146,0.281390798382827,NL3,Astrocyte
Ano8,1.915097,0.0003932504,0.111264919597436,NL3,Astrocyte
Pcdhb14,2.50386,0.00402383,0.716199140029733,NL3,Astrocyte
Galnt2,-1.248992,0.2212781,0.30119799886891,NL3,Astrocyte
Papolg,-1.518522,0.1236961,0.129578953819139,NL3,Astrocyte
Ints6,-1.327839,0.2844122,0.294292033433697,NL3,Astrocyte
Ttbk1,-1.638746,0.03912256,0.189545845526248,NL3,Astrocyte
Mff,-2.040319,0.001065409,0.0263482685752687,NL3,Astrocyte
Iqce,1.181829,0.2206412,0.193225077785097,NL3,Astrocyte
Rgma,1.553795,0.01115253,0.148416686966466,NL3,Astrocyte
Ppp2r5a,-1.803798,0.008584622,0.031161156877525,NL3,Astrocyte
Ip6k1,1.296676,0.2148027,0.322760550310831,NL3,Astrocyte
Shb,-2.011856,0.0305609,0.144548134991896,NL3,Astrocyte
Ankrd13d,1.146439,0.6307408,0.248413124822993,NL3,Astrocyte
Pigs,1.288157,0.1031723,0.404799672647864,NL3,Astrocyte
Ppp2r5b,1.010009,0.8700205,0.20512518434598,NL3,Astrocyte
Trak1,-1.945613,0.00800335,0.143759666713139,NL3,Astrocyte
Rundc3b,-2.127717,0.2248625,0.859383360796931,NL3,Astrocyte
Mfsd4a,-2.547614,0.2086504,0.411572875032857,NL3,Astrocyte
Smarcc2,-10.75368,5.172634e-05,0.0135552043454448,NL3,Astrocyte
Phldb1,-1.18895,0.10957,0.136236789396829,NL3,Astrocyte
Ecpas,-1.013863,0.8068998,0.0880185901596664,NL3,Astrocyte
Mindy2,-1.360076,0.1508732,0.234875521232661,NL3,Astrocyte
Cachd1,1.88446,0.03239365,0.389542087095895,NL3,Astrocyte
Fbxo42,1.230218,0.07320729,0.107195597908555,NL3,Astrocyte
Dync1li2,-2.502022,0.0005342165,0.0738108680873165,NL3,Astrocyte
Mylk,3.393279,0.1832356,25.1606901364518,NL3,Astrocyte
Chd4,-1.601792,0.0005879851,0.070842723969504,NL3,Astrocyte
Sarm1,-5.100788,0.0001839981,0.0121793409473951,NL3,Astrocyte
Ado,1.203776,0.01915797,0.12529645633267,NL3,Astrocyte
Snrnp40,1.110712,0.4235324,0.193715967230724,NL3,Astrocyte
Prrt3,1.211372,0.2003108,0.223624718868741,NL3,Astrocyte
Abhd10,1.112799,0.3720837,0.156817202387791,NL3,Astrocyte
Gpatch2l,-1.205154,0.7692347,1.82382086272626,NL3,Astrocyte
Mob4,-1.714885,0.4444884,0.0950920002211812,NL3,Astrocyte
Ctif,-1.977647,0.008191437,0.0690965396510526,NL3,Astrocyte
Mapre3,1.018751,0.5057607,0.0615730997787903,NL3,Astrocyte
Wipf2,1.269873,0.06415773,0.0957548739932114,NL3,Astrocyte
Pik3c3,-1.018913,0.8848177,0.0304578688112178,NL3,Astrocyte
Dlgap3,1.094629,0.6248149,0.417873699807727,NL3,Astrocyte
Nup98,-1.788447,0.0001545766,0.0190810237055648,NL3,Astrocyte
Tmeff1,2.699073,0.001731339,0.395615805195873,NL3,Astrocyte
Tra2a,1.42643,0.02446063,0.0718144343661505,NL3,Astrocyte
Nyap1,4.638438,0.01223944,3.29958875524763,NL3,Astrocyte
Rimkla,-1.983369,0.2724507,0.412082069201025,NL3,Astrocyte
Naa50,-1.061888,0.1581635,0.0537712704023672,NL3,Astrocyte
Smarca1,1.159097,0.5824786,0.632483375873797,NL3,Astrocyte
Dhx29,-2.138107,0.0004572993,0.0330271470526999,NL3,Astrocyte
Slc6a7,1.299847,0.07432423,0.269733862521635,NL3,Astrocyte
Morn4,1.378499,0.08044569,0.134297705319333,NL3,Astrocyte
Med16,2.667083,0.7095702,6.73919841217497,NL3,Astrocyte
Exoc8,-1.040099,0.4422826,0.08893056205386,NL3,Astrocyte
Jpt2,-18.48791,0.0005161183,0.0138931825956085,NL3,Astrocyte
Washc2,-3.421203,0.0013105,0.0344707735507409,NL3,Astrocyte
Dclk2,1.370676,0.0001613167,0.0106666858175824,NL3,Astrocyte
Erc2,-1.978217,0.009242003,0.14769550461521,NL3,Astrocyte
Rab35,1.208082,0.01808314,0.0915302415671081,NL3,Astrocyte
Naa35,-1.308588,0.04736201,0.143150292744438,NL3,Astrocyte
Snx13,-1.516942,0.007242683,0.05663521815543,NL3,Astrocyte
Camk2d,1.057586,0.6783034,0.241862264860247,NL3,Astrocyte
Kcnip4,-1.171822,0.387714,0.0310894766290513,NL3,Astrocyte
Atp1a3,1.191841,0.03056511,0.100921344629566,NL3,Astrocyte
Atp1a2,1.453986,4.845066e-05,0.05585300830447,NL3,Astrocyte
Nfrkb,-2.619011,3.082967e-05,0.00745812033717268,NL3,Astrocyte
Nudcd1,1.713137,0.001605698,0.283953986474219,NL3,Astrocyte
FJL45252,-1.763383,0.001218201,0.0955066468881162,NL3,Astrocyte
Rhbdf1,2.114694,0.005083327,0.12243068990222,NL3,Astrocyte
Dmxl1,1.030449,0.6666352,0.125273471579769,NL3,Astrocyte
Atp2b4,1.434532,0.007122535,0.157487605128009,NL3,Astrocyte
Rictor,-1.092893,0.2385992,0.0681586998317246,NL3,Astrocyte
Gnas,1.186957,0.1197392,0.184339343117298,NL3,Astrocyte
Poli,-1.067621,0.7302581,0.303364325177839,NL3,Astrocyte
Ppp1r9b,-4.84061,0.0003781243,0.0312905045794917,NL3,Astrocyte
Magi1,1.275414,0.02008354,0.0509653952677714,NL3,Astrocyte
Fam120b,4.854958,0.06599627,6.47704852572631,NL3,Astrocyte
Flrt1,5.01604,0.004754355,2.21418792626784,NL3,Astrocyte
Cenpe,-1.042276,0.7262669,0.210862439319608,NL3,Astrocyte
Krit1,2.367967,0.01783405,0.550429205516611,NL3,Astrocyte
Tbpl2,1.486966,0.1003036,0.455170653774755,NL3,Astrocyte
Vkorc1l1,1.362093,0.09022232,0.246610458085116,NL3,Astrocyte
Myh14,-2.304825,0.006745938,0.0825357214445009,NL3,Astrocyte
Sdk2,1.346302,0.06781128,0.327968013330232,NL3,Astrocyte
Ccdc88c,-1.218624,0.2506373,0.136197434392535,NL3,Astrocyte
Ift172,-2.140105,0.01725907,0.134483638752823,NL3,Astrocyte
Ranbp10,1.006646,0.9016239,0.190647921370618,NL3,Astrocyte
Wdfy3,-1.035734,0.7179864,0.231091187988743,NL3,Astrocyte
Ntrk3,1.854793,0.0007320163,0.277343699155102,NL3,Astrocyte
Npr2,1.609005,0.02031624,0.149869496216346,NL3,Astrocyte
Dagla,1.37203,0.01694259,0.145355880350866,NL3,Astrocyte
Kctd12,1.15888,0.2678469,0.0607114097700013,NL3,Astrocyte
