gs_long2,pct,condition2,cell,BioID
Src,88,NL2_A,Astrocyte,NL2
Kit,NA,NL2_A,Astrocyte,NL2
Pdgfrb,8,NL2_A,Astrocyte,NL2
Krt18,NA,NL2_A,Astrocyte,NL2
Ldha,98,NL2_A,Astrocyte,NL2
Nr3c1,30,NL2_A,Astrocyte,NL2
birA,NA,NL2_A,Astrocyte,NL2
Gpi,73,NL2_A,Astrocyte,NL2
Me1,53,NL2_A,Astrocyte,NL2
Enpp1,NA,NL2_A,Astrocyte,NL2
Gap43,68,NL2_A,Astrocyte,NL2
Cfh,NA,NL2_A,Astrocyte,NL2
Anxa2,30,NL2_A,Astrocyte,NL2
Alb,NA,NL2_A,Astrocyte,NL2
Hsp90aa1,88,NL2_A,Astrocyte,NL2
Pdia4,NA,NL2_A,Astrocyte,NL2
Aprt,NA,NL2_A,Astrocyte,NL2
Zfp2,NA,NL2_A,Astrocyte,NL2
Hsp90b1,34,NL2_A,Astrocyte,NL2
Sod1,NA,NL2_A,Astrocyte,NL2
Mdh2,97,NL2_A,Astrocyte,NL2
Camk4,59,NL2_A,Astrocyte,NL2
Nefl,49,NL2_A,Astrocyte,NL2
Nefm,88,NL2_A,Astrocyte,NL2
Nras,NA,NL2_A,Astrocyte,NL2
Gnai2,82,NL2_A,Astrocyte,NL2
Polr2a,NA,NL2_A,Astrocyte,NL2
KRT16,91,NL2_A,Astrocyte,NL2
Itgb1,85,NL2_A,Astrocyte,NL2
P4hb,NA,NL2_A,Astrocyte,NL2
Ncl,61,NL2_A,Astrocyte,NL2
Pgk1,93,NL2_A,Astrocyte,NL2
Fth1,NA,NL2_A,Astrocyte,NL2
Hmgn2,NA,NL2_A,Astrocyte,NL2
Sod2,NA,NL2_A,Astrocyte,NL2
Surf1,NA,NL2_A,Astrocyte,NL2
Nudt10,NA,NL2_A,Astrocyte,NL2
Rc3h2,13,NL2_A,Astrocyte,NL2
Lrrc4b,74,NL2_A,Astrocyte,NL2
Pde11a,NA,NL2_A,Astrocyte,NL2
Igsf11,79,NL2_A,Astrocyte,NL2
Wipf3,NA,NL2_A,Astrocyte,NL2
Alkbh1,NA,NL2_A,Astrocyte,NL2
Calm1,NA,NL2_A,Astrocyte,NL2
Lynx1,NA,NL2_A,Astrocyte,NL2
Anxa1,NA,NL2_A,Astrocyte,NL2
Eef1a1,99,NL2_A,Astrocyte,NL2
Nid1,NA,NL2_A,Astrocyte,NL2
Alad,NA,NL2_A,Astrocyte,NL2
Ctsb,31,NL2_A,Astrocyte,NL2
Eif4a2,67,NL2_A,Astrocyte,NL2
Mapt,92,NL2_A,Astrocyte,NL2
Txn,90,NL2_A,Astrocyte,NL2
Gstm1,64,NL2_A,Astrocyte,NL2
Tcea1,NA,NL2_A,Astrocyte,NL2
Rras,NA,NL2_A,Astrocyte,NL2
Slc3a2,97,NL2_A,Astrocyte,NL2
H2bc15,81,NL2_A,Astrocyte,NL2
H1,NA,NL2_A,Astrocyte,NL2
Col1a1,NA,NL2_A,Astrocyte,NL2
Parp1,1,NL2_A,Astrocyte,NL2
Lamp1,38,NL2_A,Astrocyte,NL2
Hsp90ab1,96,NL2_A,Astrocyte,NL2
Dmd,89,NL2_A,Astrocyte,NL2
L1cam,65,NL2_A,Astrocyte,NL2
Camk2a,95,NL2_A,Astrocyte,NL2
Gas2,NA,NL2_A,Astrocyte,NL2
Itpr1,11,NL2_A,Astrocyte,NL2
Tcp1,92,NL2_A,Astrocyte,NL2
Prkar2a,67,NL2_A,Astrocyte,NL2
Pfkl,75,NL2_A,Astrocyte,NL2
Chrm1,NA,NL2_A,Astrocyte,NL2
Calb1,NA,NL2_A,Astrocyte,NL2
Cox5a,NA,NL2_A,Astrocyte,NL2
Prkar1b,NA,NL2_A,Astrocyte,NL2
Cntn1,98,NL2_A,Astrocyte,NL2
Rpl7a,58,NL2_A,Astrocyte,NL2
Gsn,56,NL2_A,Astrocyte,NL2
Umps,NA,NL2_A,Astrocyte,NL2
Ncam1,96,NL2_A,Astrocyte,NL2
KRT10,100,NL2_A,Astrocyte,NL2
KRT5,97,NL2_A,Astrocyte,NL2
Gpd1,98,NL2_A,Astrocyte,NL2
Atp1b1,99,NL2_A,Astrocyte,NL2
C1qb,NA,NL2_A,Astrocyte,NL2
Rpl27a,42,NL2_A,Astrocyte,NL2
Rps16,76,NL2_A,Astrocyte,NL2
Rpl7,44,NL2_A,Astrocyte,NL2
Mdh1,92,NL2_A,Astrocyte,NL2
Rpsa,54,NL2_A,Astrocyte,NL2
Calr,85,NL2_A,Astrocyte,NL2
Atp1b2,94,NL2_A,Astrocyte,NL2
Srp54,51,NL2_A,Astrocyte,NL2
Hspb1,NA,NL2_A,Astrocyte,NL2
Psmd3,67,NL2_A,Astrocyte,NL2
Lmnb1,52,NL2_A,Astrocyte,NL2
Anxa6,88,NL2_A,Astrocyte,NL2
Rplp0,42,NL2_A,Astrocyte,NL2
Map1b,87,NL2_A,Astrocyte,NL2
Glul,98,NL2_A,Astrocyte,NL2
Cdh2,62,NL2_A,Astrocyte,NL2
Insr,NA,NL2_A,Astrocyte,NL2
Ntrk2,33,NL2_A,Astrocyte,NL2
Rel,NA,NL2_A,Astrocyte,NL2
Bpgm,NA,NL2_A,Astrocyte,NL2
Prph,NA,NL2_A,Astrocyte,NL2
Cd44,19,NL2_A,Astrocyte,NL2
Kcnc1,NA,NL2_A,Astrocyte,NL2
Sptb,NA,NL2_A,Astrocyte,NL2
Nme1,85,NL2_A,Astrocyte,NL2
Usp53,NA,NL2_A,Astrocyte,NL2
Prkce,66,NL2_A,Astrocyte,NL2
Ldhb,97,NL2_A,Astrocyte,NL2
Slc4a3,NA,NL2_A,Astrocyte,NL2
Cnp,99,NL2_A,Astrocyte,NL2
Kcna1,NA,NL2_A,Astrocyte,NL2
Kcna3,NA,NL2_A,Astrocyte,NL2
Ass1,78,NL2_A,Astrocyte,NL2
Sptan1,99,NL2_A,Astrocyte,NL2
Ctsa,NA,NL2_A,Astrocyte,NL2
Gapdh,100,NL2_A,Astrocyte,NL2
Atf2,NA,NL2_A,Astrocyte,NL2
Zfp37,NA,NL2_A,Astrocyte,NL2
Hspa2,54,NL2_A,Astrocyte,NL2
Eno1,96,NL2_A,Astrocyte,NL2
Eno2,76,NL2_A,Astrocyte,NL2
Ptbp1,27,NL2_A,Astrocyte,NL2
Ap2a1,96,NL2_A,Astrocyte,NL2
Ap2a2,91,NL2_A,Astrocyte,NL2
Selenbp1,39,NL2_A,Astrocyte,NL2
Hk1,96,NL2_A,Astrocyte,NL2
Ppia,98,NL2_A,Astrocyte,NL2
Tpi1,93,NL2_A,Astrocyte,NL2
Slc2a1,89,NL2_A,Astrocyte,NL2
Hspa1b,NA,NL2_A,Astrocyte,NL2
Pcna,NA,NL2_A,Astrocyte,NL2
Ptpra,62,NL2_A,Astrocyte,NL2
Ctsd,73,NL2_A,Astrocyte,NL2
Bsg,47,NL2_A,Astrocyte,NL2
Slc7a2,66,NL2_A,Astrocyte,NL2
Rps6ka1,NA,NL2_A,Astrocyte,NL2
Rps6ka3,NA,NL2_A,Astrocyte,NL2
Cfl1,90,NL2_A,Astrocyte,NL2
Phka1,70,NL2_A,Astrocyte,NL2
Gnao1,99,NL2_A,Astrocyte,NL2
KRT15,NA,NL2_A,Astrocyte,NL2
KRT4,13,NL2_A,Astrocyte,NL2
Fasn,93,NL2_A,Astrocyte,NL2
Lama1,NA,NL2_A,Astrocyte,NL2
Gstp1,78,NL2_A,Astrocyte,NL2
Nefh,4,NL2_A,Astrocyte,NL2
Rpl13a,71,NL2_A,Astrocyte,NL2
Mpv17,NA,NL2_A,Astrocyte,NL2
Serpinh1,NA,NL2_A,Astrocyte,NL2
Nelfe,NA,NL2_A,Astrocyte,NL2
Cox5b,69,NL2_A,Astrocyte,NL2
Cox4i1,NA,NL2_A,Astrocyte,NL2
Hspa5,75,NL2_A,Astrocyte,NL2
Prdx3,86,NL2_A,Astrocyte,NL2
Vim,83,NL2_A,Astrocyte,NL2
Map2,94,NL2_A,Astrocyte,NL2
Prkca,57,NL2_A,Astrocyte,NL2
Mag,18,NL2_A,Astrocyte,NL2
Tpm3,NA,NL2_A,Astrocyte,NL2
Ubl4a,NA,NL2_A,Astrocyte,NL2
Gna11,NA,NL2_A,Astrocyte,NL2
Gnaq,32,NL2_A,Astrocyte,NL2
Akr1b7,32,NL2_A,Astrocyte,NL2
Abcb1a,NA,NL2_A,Astrocyte,NL2
Cst3,36,NL2_A,Astrocyte,NL2
Eno3,NA,NL2_A,Astrocyte,NL2
Lmnb2,NA,NL2_A,Astrocyte,NL2
Pcsk2,NA,NL2_A,Astrocyte,NL2
Ache,NA,NL2_A,Astrocyte,NL2
Emb,NA,NL2_A,Astrocyte,NL2
Fech,NA,NL2_A,Astrocyte,NL2
Cbl,59,NL2_A,Astrocyte,NL2
Gabrg2,50,NL2_A,Astrocyte,NL2
Ap1g1,45,NL2_A,Astrocyte,NL2
Hmbs,1,NL2_A,Astrocyte,NL2
Gabrd,NA,NL2_A,Astrocyte,NL2
Eif3a,49,NL2_A,Astrocyte,NL2
Cbx3,NA,NL2_A,Astrocyte,NL2
Gja1,97,NL2_A,Astrocyte,NL2
Prkch,NA,NL2_A,Astrocyte,NL2
Pnp,63,NL2_A,Astrocyte,NL2
Pcmt1,NA,NL2_A,Astrocyte,NL2
Gria1,39,NL2_A,Astrocyte,NL2
Gria2,73,NL2_A,Astrocyte,NL2
Cat,37,NL2_A,Astrocyte,NL2
Bcat1,NA,NL2_A,Astrocyte,NL2
Ppib,NA,NL2_A,Astrocyte,NL2
Lta4h,62,NL2_A,Astrocyte,NL2
Th,NA,NL2_A,Astrocyte,NL2
Aldh1a1,46,NL2_A,Astrocyte,NL2
M6pr,NA,NL2_A,Astrocyte,NL2
Cdk11b,NA,NL2_A,Astrocyte,NL2
Rps2,80,NL2_A,Astrocyte,NL2
Ubtf,NA,NL2_A,Astrocyte,NL2
Tln1,88,NL2_A,Astrocyte,NL2
Ezr,98,NL2_A,Astrocyte,NL2
Msn,57,NL2_A,Astrocyte,NL2
Rdx,78,NL2_A,Astrocyte,NL2
Gabra2,73,NL2_A,Astrocyte,NL2
Gabra3,50,NL2_A,Astrocyte,NL2
Ctnna1,97,NL2_A,Astrocyte,NL2
U2af2,NA,NL2_A,Astrocyte,NL2
Glud1,99,NL2_A,Astrocyte,NL2
Pik3r1,28,NL2_A,Astrocyte,NL2
Psmd7,NA,NL2_A,Astrocyte,NL2
Sars1,60,NL2_A,Astrocyte,NL2
Marcks,61,NL2_A,Astrocyte,NL2
Fkbp1a,63,NL2_A,Astrocyte,NL2
Cers1,58,NL2_A,Astrocyte,NL2
Map4,94,NL2_A,Astrocyte,NL2
Gna12,NA,NL2_A,Astrocyte,NL2
Gna13,32,NL2_A,Astrocyte,NL2
Plaa,90,NL2_A,Astrocyte,NL2
Rpl3,99,NL2_A,Astrocyte,NL2
Rasgrf1,41,NL2_A,Astrocyte,NL2
Gabrg3,NA,NL2_A,Astrocyte,NL2
Pdia3,12,NL2_A,Astrocyte,NL2
Vav1,NA,NL2_A,Astrocyte,NL2
Braf,33,NL2_A,Astrocyte,NL2
Mt3,34,NL2_A,Astrocyte,NL2
Aco1,82,NL2_A,Astrocyte,NL2
Apex1,43,NL2_A,Astrocyte,NL2
Adh5,38,NL2_A,Astrocyte,NL2
Slc6a9,90,NL2_A,Astrocyte,NL2
Adss1,NA,NL2_A,Astrocyte,NL2
Camk2b,72,NL2_A,Astrocyte,NL2
Nap1l1,48,NL2_A,Astrocyte,NL2
Atxn10,19,NL2_A,Astrocyte,NL2
Celf1,49,NL2_A,Astrocyte,NL2
Nckap1,94,NL2_A,Astrocyte,NL2
Septin4,84,NL2_A,Astrocyte,NL2
Napb,54,NL2_A,Astrocyte,NL2
Marcksl1,32,NL2_A,Astrocyte,NL2
Kif5c,38,NL2_A,Astrocyte,NL2
Kif2a,69,NL2_A,Astrocyte,NL2
Kif3a,NA,NL2_A,Astrocyte,NL2
Ptprm,NA,NL2_A,Astrocyte,NL2
Prkcd,61,NL2_A,Astrocyte,NL2
Epha3,NA,NL2_A,Astrocyte,NL2
Pabpc1,81,NL2_A,Astrocyte,NL2
Gnb4,60,NL2_A,Astrocyte,NL2
Vcam1,NA,NL2_A,Astrocyte,NL2
Nedd8,15,NL2_A,Astrocyte,NL2
Oat,NA,NL2_A,Astrocyte,NL2
Ckmt1,71,NL2_A,Astrocyte,NL2
Fkbp4,NA,NL2_A,Astrocyte,NL2
Hmgb2,NA,NL2_A,Astrocyte,NL2
Sstr3,NA,NL2_A,Astrocyte,NL2
Ctnnd1,84,NL2_A,Astrocyte,NL2
Aimp1,NA,NL2_A,Astrocyte,NL2
Prkar2b,84,NL2_A,Astrocyte,NL2
Slc6a1,95,NL2_A,Astrocyte,NL2
Slc6a11,97,NL2_A,Astrocyte,NL2
Akt1,19,NL2_A,Astrocyte,NL2
Dbi,11,NL2_A,Astrocyte,NL2
Map2k1,78,NL2_A,Astrocyte,NL2
Scp2,NA,NL2_A,Astrocyte,NL2
Slc2a3,80,NL2_A,Astrocyte,NL2
Chrm4,NA,NL2_A,Astrocyte,NL2
Drg1,4,NL2_A,Astrocyte,NL2
Kras,83,NL2_A,Astrocyte,NL2
Wars1,56,NL2_A,Astrocyte,NL2
Kif1a,65,NL2_A,Astrocyte,NL2
Kif5a,NA,NL2_A,Astrocyte,NL2
Nedd1,NA,NL2_A,Astrocyte,NL2
Ranbp1,42,NL2_A,Astrocyte,NL2
Ptk2,62,NL2_A,Astrocyte,NL2
Mif,60,NL2_A,Astrocyte,NL2
Ephx2,44,NL2_A,Astrocyte,NL2
Usp4,12,NL2_A,Astrocyte,NL2
Ptpn11,65,NL2_A,Astrocyte,NL2
Rab5c,64,NL2_A,Astrocyte,NL2
Rab6a,9,NL2_A,Astrocyte,NL2
Rab21,50,NL2_A,Astrocyte,NL2
Rab12,86,NL2_A,Astrocyte,NL2
Rab22a,NA,NL2_A,Astrocyte,NL2
Rab23,44,NL2_A,Astrocyte,NL2
Rab24,NA,NL2_A,Astrocyte,NL2
Rab18,72,NL2_A,Astrocyte,NL2
Crhr1,NA,NL2_A,Astrocyte,NL2
Htr2a,NA,NL2_A,Astrocyte,NL2
Grin2a,38,NL2_A,Astrocyte,NL2
Grin1,66,NL2_A,Astrocyte,NL2
Pdha1,90,NL2_A,Astrocyte,NL2
Hal,NA,NL2_A,Astrocyte,NL2
Fah,NA,NL2_A,Astrocyte,NL2
KRT9,100,NL2_A,Astrocyte,NL2
Fbl,NA,NL2_A,Astrocyte,NL2
Canx,31,NL2_A,Astrocyte,NL2
Irs1,NA,NL2_A,Astrocyte,NL2
Ap1m1,37,NL2_A,Astrocyte,NL2
Prdx1,96,NL2_A,Astrocyte,NL2
Sox5,NA,NL2_A,Astrocyte,NL2
Gpm6a,87,NL2_A,Astrocyte,NL2
Gpm6b,85,NL2_A,Astrocyte,NL2
Ptpn1,NA,NL2_A,Astrocyte,NL2
Ptprk,NA,NL2_A,Astrocyte,NL2
Ptpn12,47,NL2_A,Astrocyte,NL2
KRT2,100,NL2_A,Astrocyte,NL2
Fmr1,24,NL2_A,Astrocyte,NL2
Rpl12,81,NL2_A,Astrocyte,NL2
Rpl18,28,NL2_A,Astrocyte,NL2
Sar1a,NA,NL2_A,Astrocyte,NL2
Gnl1,NA,NL2_A,Astrocyte,NL2
Ppm1b,60,NL2_A,Astrocyte,NL2
Por,18,NL2_A,Astrocyte,NL2
Hmgcl,NA,NL2_A,Astrocyte,NL2
Ttl,NA,NL2_A,Astrocyte,NL2
Hspa9,77,NL2_A,Astrocyte,NL2
Cdh4,NA,NL2_A,Astrocyte,NL2
Dnm1,98,NL2_A,Astrocyte,NL2
Dnm2,NA,NL2_A,Astrocyte,NL2
Grik2,NA,NL2_A,Astrocyte,NL2
Traf2,NA,NL2_A,Astrocyte,NL2
Tjp1,93,NL2_A,Astrocyte,NL2
Fyn,NA,NL2_A,Astrocyte,NL2
Cap1,91,NL2_A,Astrocyte,NL2
Tkt,90,NL2_A,Astrocyte,NL2
Vps26a,68,NL2_A,Astrocyte,NL2
Rpl28,55,NL2_A,Astrocyte,NL2
Acsl1,33,NL2_A,Astrocyte,NL2
Abca1,71,NL2_A,Astrocyte,NL2
Abca2,NA,NL2_A,Astrocyte,NL2
Csk,24,NL2_A,Astrocyte,NL2
Matk,NA,NL2_A,Astrocyte,NL2
Eci1,NA,NL2_A,Astrocyte,NL2
Foxk1,NA,NL2_A,Astrocyte,NL2
Septin2,81,NL2_A,Astrocyte,NL2
Stat1,NA,NL2_A,Astrocyte,NL2
Stat3,68,NL2_A,Astrocyte,NL2
Stat5b,4,NL2_A,Astrocyte,NL2
Pik3ca,40,NL2_A,Astrocyte,NL2
Eps15,74,NL2_A,Astrocyte,NL2
Pura,84,NL2_A,Astrocyte,NL2
Lifr,NA,NL2_A,Astrocyte,NL2
Htt,39,NL2_A,Astrocyte,NL2
Cct8,93,NL2_A,Astrocyte,NL2
Slc1a2,100,NL2_A,Astrocyte,NL2
H1,21,NL2_A,Astrocyte,NL2
H1,30,NL2_A,Astrocyte,NL2
Itgav,49,NL2_A,Astrocyte,NL2
Akr1b1,63,NL2_A,Astrocyte,NL2
Akr1b8,NA,NL2_A,Astrocyte,NL2
Cfl2,NA,NL2_A,Astrocyte,NL2
Fkbp2,24,NL2_A,Astrocyte,NL2
Acadm,NA,NL2_A,Astrocyte,NL2
Rangap1,11,NL2_A,Astrocyte,NL2
Sipa1,4,NL2_A,Astrocyte,NL2
Syt1,88,NL2_A,Astrocyte,NL2
Syt2,NA,NL2_A,Astrocyte,NL2
Cdkn1b,16,NL2_A,Astrocyte,NL2
Nsf,96,NL2_A,Astrocyte,NL2
Vps4b,9,NL2_A,Astrocyte,NL2
Psmc2,90,NL2_A,Astrocyte,NL2
Rab11b,73,NL2_A,Astrocyte,NL2
Ina,77,NL2_A,Astrocyte,NL2
Nf2,60,NL2_A,Astrocyte,NL2
Adss2,37,NL2_A,Astrocyte,NL2
Myo1b,65,NL2_A,Astrocyte,NL2
Brcc3,42,NL2_A,Astrocyte,NL2
Nedd4,54,NL2_A,Astrocyte,NL2
Yap1,40,NL2_A,Astrocyte,NL2
Stt3a,15,NL2_A,Astrocyte,NL2
Cryz,12,NL2_A,Astrocyte,NL2
Tes,NA,NL2_A,Astrocyte,NL2
Rph3a,39,NL2_A,Astrocyte,NL2
Aldh2,52,NL2_A,Astrocyte,NL2
Grm8,NA,NL2_A,Astrocyte,NL2
Cnr1,55,NL2_A,Astrocyte,NL2
Capza1,16,NL2_A,Astrocyte,NL2
Capza2,87,NL2_A,Astrocyte,NL2
Capzb,91,NL2_A,Astrocyte,NL2
Srprb,NA,NL2_A,Astrocyte,NL2
Gsr,NA,NL2_A,Astrocyte,NL2
Mtx1,NA,NL2_A,Astrocyte,NL2
Map2k4,46,NL2_A,Astrocyte,NL2
Gfpt1,NA,NL2_A,Astrocyte,NL2
Pfkm,95,NL2_A,Astrocyte,NL2
Rpl6,80,NL2_A,Astrocyte,NL2
Rpl29,28,NL2_A,Astrocyte,NL2
Crat,NA,NL2_A,Astrocyte,NL2
Crkl,11,NL2_A,Astrocyte,NL2
Rpl5,77,NL2_A,Astrocyte,NL2
Rpl13,NA,NL2_A,Astrocyte,NL2
Rpl36,NA,NL2_A,Astrocyte,NL2
Syk,NA,NL2_A,Astrocyte,NL2
Anxa5,17,NL2_A,Astrocyte,NL2
Glrb,NA,NL2_A,Astrocyte,NL2
Epb41,39,NL2_A,Astrocyte,NL2
Gad1,10,NL2_A,Astrocyte,NL2
Gad2,49,NL2_A,Astrocyte,NL2
Abcd1,NA,NL2_A,Astrocyte,NL2
Tbca,NA,NL2_A,Astrocyte,NL2
Ppp3cb,46,NL2_A,Astrocyte,NL2
Ppp3cc,NA,NL2_A,Astrocyte,NL2
Kcnj6,NA,NL2_A,Astrocyte,NL2
Kcnj9,NA,NL2_A,Astrocyte,NL2
Lmna,NA,NL2_A,Astrocyte,NL2
Hspa4l,86,NL2_A,Astrocyte,NL2
Pcnt,NA,NL2_A,Astrocyte,NL2
Cbr1,33,NL2_A,Astrocyte,NL2
Gstm5,82,NL2_A,Astrocyte,NL2
Slc25a4,100,NL2_A,Astrocyte,NL2
Cit,13,NL2_A,Astrocyte,NL2
Camlg,NA,NL2_A,Astrocyte,NL2
Nr2c2,NA,NL2_A,Astrocyte,NL2
Ercc3,NA,NL2_A,Astrocyte,NL2
Hnrnpa1,80,NL2_A,Astrocyte,NL2
Inpp1,68,NL2_A,Astrocyte,NL2
Ppm1a,NA,NL2_A,Astrocyte,NL2
Ptpre,NA,NL2_A,Astrocyte,NL2
Pcyt1a,6,NL2_A,Astrocyte,NL2
Cdk5,74,NL2_A,Astrocyte,NL2
Mcm5,NA,NL2_A,Astrocyte,NL2
Psma2,NA,NL2_A,Astrocyte,NL2
Tmod1,NA,NL2_A,Astrocyte,NL2
Bckdha,17,NL2_A,Astrocyte,NL2
Hsd17b8,NA,NL2_A,Astrocyte,NL2
Ahcy,46,NL2_A,Astrocyte,NL2
Fmo1,NA,NL2_A,Astrocyte,NL2
Gdi1,97,NL2_A,Astrocyte,NL2
Krt6a,76,NL2_A,Astrocyte,NL2
Atp6v1a,94,NL2_A,Astrocyte,NL2
Atp6v1e1,31,NL2_A,Astrocyte,NL2
S100a11,NA,NL2_A,Astrocyte,NL2
Acadvl,NA,NL2_A,Astrocyte,NL2
Gabrb1,56,NL2_A,Astrocyte,NL2
Pa2g4,49,NL2_A,Astrocyte,NL2
Cast,NA,NL2_A,Astrocyte,NL2
Dvl1,14,NL2_A,Astrocyte,NL2
Rab7a,86,NL2_A,Astrocyte,NL2
Acadl,16,NL2_A,Astrocyte,NL2
Ppox,NA,NL2_A,Astrocyte,NL2
Rpl9,38,NL2_A,Astrocyte,NL2
Plcb3,78,NL2_A,Astrocyte,NL2
Rora,NA,NL2_A,Astrocyte,NL2
Hsd17b4,45,NL2_A,Astrocyte,NL2
Clcn3,NA,NL2_A,Astrocyte,NL2
Dynlt1,NA,NL2_A,Astrocyte,NL2
Adcy7,NA,NL2_A,Astrocyte,NL2
Adcy9,24,NL2_A,Astrocyte,NL2
Hdgf,5,NL2_A,Astrocyte,NL2
Atp6v0d1,74,NL2_A,Astrocyte,NL2
Fabp7,90,NL2_A,Astrocyte,NL2
Slc25a5,98,NL2_A,Astrocyte,NL2
Slc1a1,NA,NL2_A,Astrocyte,NL2
Slc1a5,NA,NL2_A,Astrocyte,NL2
Mnat1,NA,NL2_A,Astrocyte,NL2
Nek1,3,NL2_A,Astrocyte,NL2
Kcnj12,NA,NL2_A,Astrocyte,NL2
Kcnj4,NA,NL2_A,Astrocyte,NL2
Tst,17,NL2_A,Astrocyte,NL2
Jak1,NA,NL2_A,Astrocyte,NL2
Usp10,31,NL2_A,Astrocyte,NL2
Pkm,99,NL2_A,Astrocyte,NL2
Ndufs6,64,NL2_A,Astrocyte,NL2
Stat6,NA,NL2_A,Astrocyte,NL2
Fgd1,NA,NL2_A,Astrocyte,NL2
Rida,47,NL2_A,Astrocyte,NL2
Efnb1,NA,NL2_A,Astrocyte,NL2
Efnb2,NA,NL2_A,Astrocyte,NL2
Cpt2,NA,NL2_A,Astrocyte,NL2
Epb41l4a,NA,NL2_A,Astrocyte,NL2
Rpl10a,NA,NL2_A,Astrocyte,NL2
Dbt,24,NL2_A,Astrocyte,NL2
Rabggtb,28,NL2_A,Astrocyte,NL2
Limk1,NA,NL2_A,Astrocyte,NL2
Hccs,NA,NL2_A,Astrocyte,NL2
Fdft1,NA,NL2_A,Astrocyte,NL2
Pitpna,53,NL2_A,Astrocyte,NL2
Pitpnb,NA,NL2_A,Astrocyte,NL2
Slc16a1,71,NL2_A,Astrocyte,NL2
Rab2a,87,NL2_A,Astrocyte,NL2
Anapc1,39,NL2_A,Astrocyte,NL2
Cnbp,19,NL2_A,Astrocyte,NL2
Idh2,4,NL2_A,Astrocyte,NL2
Dnajc2,NA,NL2_A,Astrocyte,NL2
Stom,50,NL2_A,Astrocyte,NL2
Stmn1,9,NL2_A,Astrocyte,NL2
Msh6,NA,NL2_A,Astrocyte,NL2
Cacnb3,NA,NL2_A,Astrocyte,NL2
Rad23b,NA,NL2_A,Astrocyte,NL2
Nub1,NA,NL2_A,Astrocyte,NL2
Ephb3,42,NL2_A,Astrocyte,NL2
Ephb2,NA,NL2_A,Astrocyte,NL2
Psmc4,35,NL2_A,Astrocyte,NL2
Adsl,37,NL2_A,Astrocyte,NL2
Ddx6,71,NL2_A,Astrocyte,NL2
Ptpn5,NA,NL2_A,Astrocyte,NL2
Hmgcs2,NA,NL2_A,Astrocyte,NL2
Adprh,NA,NL2_A,Astrocyte,NL2
Slc12a2,88,NL2_A,Astrocyte,NL2
Ncan,NA,NL2_A,Astrocyte,NL2
Aqp4,95,NL2_A,Astrocyte,NL2
Abcd3,67,NL2_A,Astrocyte,NL2
Rab8a,44,NL2_A,Astrocyte,NL2
Adk,37,NL2_A,Astrocyte,NL2
Cdh11,NA,NL2_A,Astrocyte,NL2
Golga3,5,NL2_A,Astrocyte,NL2
Atp5mf,1,NL2_A,Astrocyte,NL2
Arpp19,NA,NL2_A,Astrocyte,NL2
Rab4a,14,NL2_A,Astrocyte,NL2
Acyp2,NA,NL2_A,Astrocyte,NL2
Acyp1,NA,NL2_A,Astrocyte,NL2
Nudt2,23,NL2_A,Astrocyte,NL2
Atp5f1e,77,NL2_A,Astrocyte,NL2
Dynlt3,18,NL2_A,Astrocyte,NL2
Cox6b1,NA,NL2_A,Astrocyte,NL2
Cox7b,71,NL2_A,Astrocyte,NL2
Cyb5a,55,NL2_A,Astrocyte,NL2
Usp5,90,NL2_A,Astrocyte,NL2
Atp5f1b,58,NL2_A,Astrocyte,NL2
Slc1a3,98,NL2_A,Astrocyte,NL2
Maz,2,NL2_A,Astrocyte,NL2
Wfs1,55,NL2_A,Astrocyte,NL2
Fus,39,NL2_A,Astrocyte,NL2
Exosc10,NA,NL2_A,Astrocyte,NL2
Usp25,NA,NL2_A,Astrocyte,NL2
Evc,NA,NL2_A,Astrocyte,NL2
Pcbp3,25,NL2_A,Astrocyte,NL2
Pcbp4,21,NL2_A,Astrocyte,NL2
Atp6v1d,NA,NL2_A,Astrocyte,NL2
Erp29,NA,NL2_A,Astrocyte,NL2
Eef1d,63,NL2_A,Astrocyte,NL2
Actn4,NA,NL2_A,Astrocyte,NL2
Tm9sf2,NA,NL2_A,Astrocyte,NL2
Idi1,NA,NL2_A,Astrocyte,NL2
Rasa2,13,NL2_A,Astrocyte,NL2
Acot8,NA,NL2_A,Astrocyte,NL2
Plscr4,NA,NL2_A,Astrocyte,NL2
Eef2,96,NL2_A,Astrocyte,NL2
Opa1,45,NL2_A,Astrocyte,NL2
Ptpa,NA,NL2_A,Astrocyte,NL2
Kcnn2,66,NL2_A,Astrocyte,NL2
Kcnn3,46,NL2_A,Astrocyte,NL2
Strn4,43,NL2_A,Astrocyte,NL2
Ctdsp1,NA,NL2_A,Astrocyte,NL2
Btbd1,NA,NL2_A,Astrocyte,NL2
Tbc1d10a,42,NL2_A,Astrocyte,NL2
Tubgcp3,13,NL2_A,Astrocyte,NL2
Tnks1bp1,83,NL2_A,Astrocyte,NL2
Vps33b,12,NL2_A,Astrocyte,NL2
Bcl2l13,17,NL2_A,Astrocyte,NL2
Cpne2,11,NL2_A,Astrocyte,NL2
Pcif1,NA,NL2_A,Astrocyte,NL2
Nphp4,NA,NL2_A,Astrocyte,NL2
Zdhhc9,NA,NL2_A,Astrocyte,NL2
Rab2b,NA,NL2_A,Astrocyte,NL2
Arhgap39,NA,NL2_A,Astrocyte,NL2
Eif5,66,NL2_A,Astrocyte,NL2
