gs_long2,pct,condition2,cell,BioID
Tenm1,NA,Turbo2_A,Astrocyte,Turbo2
Tenm2,15,Turbo2_A,Astrocyte,Turbo2
Tenm3,42,Turbo2_A,Astrocyte,Turbo2
Prkra,68,Turbo2_A,Astrocyte,Turbo2
Skp1,28,Turbo2_A,Astrocyte,Turbo2
Cul1,59,Turbo2_A,Astrocyte,Turbo2
Rnf7,8,Turbo2_A,Astrocyte,Turbo2
Ptpn4,NA,Turbo2_A,Astrocyte,Turbo2
Lemd3,8,Turbo2_A,Astrocyte,Turbo2
Atrn,NA,Turbo2_A,Astrocyte,Turbo2
Pdcd6ip,29,Turbo2_A,Astrocyte,Turbo2
Farsb,61,Turbo2_A,Astrocyte,Turbo2
Pfkp,89,Turbo2_A,Astrocyte,Turbo2
Akt3,37,Turbo2_A,Astrocyte,Turbo2
Pygm,89,Turbo2_A,Astrocyte,Turbo2
Dctn6,28,Turbo2_A,Astrocyte,Turbo2
Ly6h,23,Turbo2_A,Astrocyte,Turbo2
Faim,NA,Turbo2_A,Astrocyte,Turbo2
Casp8ap2,NA,Turbo2_A,Astrocyte,Turbo2
Sema4g,NA,Turbo2_A,Astrocyte,Turbo2
Eif4h,59,Turbo2_A,Astrocyte,Turbo2
Arl3,45,Turbo2_A,Astrocyte,Turbo2
Coro1b,75,Turbo2_A,Astrocyte,Turbo2
Coro1c,94,Turbo2_A,Astrocyte,Turbo2
Suclg1,81,Turbo2_A,Astrocyte,Turbo2
Tbk1,12,Turbo2_A,Astrocyte,Turbo2
Srd5a3,NA,Turbo2_A,Astrocyte,Turbo2
Preb,51,Turbo2_A,Astrocyte,Turbo2
Rbmx,17,Turbo2_A,Astrocyte,Turbo2
Fam50a,5,Turbo2_A,Astrocyte,Turbo2
Gabbr1,65,Turbo2_A,Astrocyte,Turbo2
Arpc1b,34,Turbo2_A,Astrocyte,Turbo2
Mpp2,62,Turbo2_A,Astrocyte,Turbo2
Vapa,87,Turbo2_A,Astrocyte,Turbo2
Gsk3b,79,Turbo2_A,Astrocyte,Turbo2
Dmtn,71,Turbo2_A,Astrocyte,Turbo2
Snx1,83,Turbo2_A,Astrocyte,Turbo2
Ptgfrn,NA,Turbo2_A,Astrocyte,Turbo2
Epb41l3,92,Turbo2_A,Astrocyte,Turbo2
Bub3,61,Turbo2_A,Astrocyte,Turbo2
Tagln2,26,Turbo2_A,Astrocyte,Turbo2
Clcn5,NA,Turbo2_A,Astrocyte,Turbo2
Slc25a15,NA,Turbo2_A,Astrocyte,Turbo2
Pacsin2,97,Turbo2_A,Astrocyte,Turbo2
Carm1,31,Turbo2_A,Astrocyte,Turbo2
Psmd13,39,Turbo2_A,Astrocyte,Turbo2
Ehd1,89,Turbo2_A,Astrocyte,Turbo2
Cyp46a1,48,Turbo2_A,Astrocyte,Turbo2
Extl3,NA,Turbo2_A,Astrocyte,Turbo2
Magi2,67,Turbo2_A,Astrocyte,Turbo2
Fxr2,12,Turbo2_A,Astrocyte,Turbo2
Ncdn,82,Turbo2_A,Astrocyte,Turbo2
Adam17,15,Turbo2_A,Astrocyte,Turbo2
Smarcb1,NA,Turbo2_A,Astrocyte,Turbo2
Celf2,74,Turbo2_A,Astrocyte,Turbo2
Clip2,82,Turbo2_A,Astrocyte,Turbo2
Npc2,NA,Turbo2_A,Astrocyte,Turbo2
Nos1,68,Turbo2_A,Astrocyte,Turbo2
Ggh,NA,Turbo2_A,Astrocyte,Turbo2
Eif2s3x,73,Turbo2_A,Astrocyte,Turbo2
Palm,76,Turbo2_A,Astrocyte,Turbo2
Twf2,54,Turbo2_A,Astrocyte,Turbo2
Sufu,1,Turbo2_A,Astrocyte,Turbo2
Itsn1,96,Turbo2_A,Astrocyte,Turbo2
Itsn2,9,Turbo2_A,Astrocyte,Turbo2
Fads2,6,Turbo2_A,Astrocyte,Turbo2
Bpnt1,72,Turbo2_A,Astrocyte,Turbo2
Cldn10,52,Turbo2_A,Astrocyte,Turbo2
Tjp2,98,Turbo2_A,Astrocyte,Turbo2
Kcnd3,NA,Turbo2_A,Astrocyte,Turbo2
Kcnd2,44,Turbo2_A,Astrocyte,Turbo2
Nup160,NA,Turbo2_A,Astrocyte,Turbo2
Aifm1,62,Turbo2_A,Astrocyte,Turbo2
Heph,64,Turbo2_A,Astrocyte,Turbo2
Adnp,43,Turbo2_A,Astrocyte,Turbo2
Stau1,54,Turbo2_A,Astrocyte,Turbo2
Aldh18a1,22,Turbo2_A,Astrocyte,Turbo2
Sema4f,NA,Turbo2_A,Astrocyte,Turbo2
Slc7a5,49,Turbo2_A,Astrocyte,Turbo2
Ror2,NA,Turbo2_A,Astrocyte,Turbo2
Ror1,NA,Turbo2_A,Astrocyte,Turbo2
Cpne6,62,Turbo2_A,Astrocyte,Turbo2
Cog1,53,Turbo2_A,Astrocyte,Turbo2
Sumo3,24,Turbo2_A,Astrocyte,Turbo2
Tbc1d8,NA,Turbo2_A,Astrocyte,Turbo2
Plcb1,89,Turbo2_A,Astrocyte,Turbo2
Eif3g,74,Turbo2_A,Astrocyte,Turbo2
Atp6v1c1,74,Turbo2_A,Astrocyte,Turbo2
Atp6v0a1,92,Turbo2_A,Astrocyte,Turbo2
Nek4,NA,Turbo2_A,Astrocyte,Turbo2
Nfs1,12,Turbo2_A,Astrocyte,Turbo2
Cacna2d3,23,Turbo2_A,Astrocyte,Turbo2
Ik,14,Turbo2_A,Astrocyte,Turbo2
Ddx39b,72,Turbo2_A,Astrocyte,Turbo2
Ndufa7,21,Turbo2_A,Astrocyte,Turbo2
Abhd16a,66,Turbo2_A,Astrocyte,Turbo2
Clic1,12,Turbo2_A,Astrocyte,Turbo2
Vars,78,Turbo2_A,Astrocyte,Turbo2
Rasgrp1,NA,Turbo2_A,Astrocyte,Turbo2
Septin3,93,Turbo2_A,Astrocyte,Turbo2
Ap3b1,84,Turbo2_A,Astrocyte,Turbo2
Pikfyve,42,Turbo2_A,Astrocyte,Turbo2
Ilf3,79,Turbo2_A,Astrocyte,Turbo2
Trip6,NA,Turbo2_A,Astrocyte,Turbo2
Uso1,65,Turbo2_A,Astrocyte,Turbo2
Strap,78,Turbo2_A,Astrocyte,Turbo2
Hnrnpc,60,Turbo2_A,Astrocyte,Turbo2
Dpp6,NA,Turbo2_A,Astrocyte,Turbo2
Rasal1,42,Turbo2_A,Astrocyte,Turbo2
Pld1,NA,Turbo2_A,Astrocyte,Turbo2
Pdpk1,NA,Turbo2_A,Astrocyte,Turbo2
Ate1,33,Turbo2_A,Astrocyte,Turbo2
Slc25a14,NA,Turbo2_A,Astrocyte,Turbo2
Mtmr1,26,Turbo2_A,Astrocyte,Turbo2
Mtm1,NA,Turbo2_A,Astrocyte,Turbo2
Mtmr9,18,Turbo2_A,Astrocyte,Turbo2
Mtmr2,39,Turbo2_A,Astrocyte,Turbo2
Mecp2,83,Turbo2_A,Astrocyte,Turbo2
Mbd3,1,Turbo2_A,Astrocyte,Turbo2
Fem1b,NA,Turbo2_A,Astrocyte,Turbo2
Sel1l,NA,Turbo2_A,Astrocyte,Turbo2
Rgs6,45,Turbo2_A,Astrocyte,Turbo2
Epb41l1,96,Turbo2_A,Astrocyte,Turbo2
Sucla2,78,Turbo2_A,Astrocyte,Turbo2
Pmm2,NA,Turbo2_A,Astrocyte,Turbo2
Actl6a,NA,Turbo2_A,Astrocyte,Turbo2
Septin5,94,Turbo2_A,Astrocyte,Turbo2
Krt85,44,Turbo2_A,Astrocyte,Turbo2
Hdac6,66,Turbo2_A,Astrocyte,Turbo2
Gria4,NA,Turbo2_A,Astrocyte,Turbo2
Gria3,52,Turbo2_A,Astrocyte,Turbo2
Hnrnpf,46,Turbo2_A,Astrocyte,Turbo2
Homer1,45,Turbo2_A,Astrocyte,Turbo2
Plpbp,24,Turbo2_A,Astrocyte,Turbo2
Slc25a20,29,Turbo2_A,Astrocyte,Turbo2
Kcnj16,30,Turbo2_A,Astrocyte,Turbo2
Sart1,55,Turbo2_A,Astrocyte,Turbo2
Top3b,56,Turbo2_A,Astrocyte,Turbo2
Itpr2,37,Turbo2_A,Astrocyte,Turbo2
Kcnq2,6,Turbo2_A,Astrocyte,Turbo2
Osbpl10,19,Turbo2_A,Astrocyte,Turbo2
Vstm4,NA,Turbo2_A,Astrocyte,Turbo2
NA,100,Turbo2_A,Astrocyte,Turbo2
Auts2,8,NL2_N,Neuron,NL2
Cul4b,NA,NL2_N,Neuron,NL2
Arfgef2,NA,NL2_N,Neuron,NL2
Smurf2,14,NL2_N,Neuron,NL2
Tanc2,91,NL2_N,Neuron,NL2
Fam171a2,95,NL2_N,Neuron,NL2
Kiaa1522,45,NL2_N,Neuron,NL2
Ptprf,56,NL2_N,Neuron,NL2
Tmem201,9,NL2_N,Neuron,NL2
Osbpl9,NA,NL2_N,Neuron,NL2
Kiaa1109,20,NL2_N,Neuron,NL2
Sh3pxd2b,NA,NL2_N,Neuron,NL2
Faap100,NA,NL2_N,Neuron,NL2
Ddi2,NA,NL2_N,Neuron,NL2
Ccdc120,76,NL2_N,Neuron,NL2
Frmpd4,75,NL2_N,Neuron,NL2
Kiaa1324,21,NL2_N,Neuron,NL2
Map7d2,NA,NL2_N,Neuron,NL2
Ryr3,NA,NL2_N,Neuron,NL2
Ckap5,NA,NL2_N,Neuron,NL2
Camsap1,NA,NL2_N,Neuron,NL2
Lzts3,89,NL2_N,Neuron,NL2
Ano3,18,NL2_N,Neuron,NL2
Pnpla7,NA,NL2_N,Neuron,NL2
Ajm1,89,NL2_N,Neuron,NL2
Map7d1,NA,NL2_N,Neuron,NL2
Frmpd1,NA,NL2_N,Neuron,NL2
Focad,6,NL2_N,Neuron,NL2
Ajap1,73,NL2_N,Neuron,NL2
Rap1gap,NA,NL2_N,Neuron,NL2
Shroom2,NA,NL2_N,Neuron,NL2
Ubr4,NA,NL2_N,Neuron,NL2
Syndig1,57,NL2_N,Neuron,NL2
Plch2,64,NL2_N,Neuron,NL2
Klhdc7a,NA,NL2_N,Neuron,NL2
Fmnl2,NA,NL2_N,Neuron,NL2
Tubb1,80,NL2_N,Neuron,NL2
Skt,98,NL2_N,Neuron,NL2
Myh7b,NA,NL2_N,Neuron,NL2
Ralgps1,11,NL2_N,Neuron,NL2
Ppip5k1,NA,NL2_N,Neuron,NL2
Fsip2,21,NL2_N,Neuron,NL2
Ttn,NA,NL2_N,Neuron,NL2
Slc25a25,NA,NL2_N,Neuron,NL2
Rabgap1,NA,NL2_N,Neuron,NL2
Arhgef10l,NA,NL2_N,Neuron,NL2
Mocs3,28,NL2_N,Neuron,NL2
Kalrn,81,NL2_N,Neuron,NL2
Uhrf1bp1l,NA,NL2_N,Neuron,NL2
Dennd5b,NA,NL2_N,Neuron,NL2
Tyw5,47,NL2_N,Neuron,NL2
Fbxl16,NA,NL2_N,Neuron,NL2
Tbc1d8b,NA,NL2_N,Neuron,NL2
Ttc38,1,NL2_N,Neuron,NL2
Krt28,NA,NL2_N,Neuron,NL2
Exoc6b,NA,NL2_N,Neuron,NL2
Nwd1,NA,NL2_N,Neuron,NL2
Armt1,17,NL2_N,Neuron,NL2
Rabgap1l,NA,NL2_N,Neuron,NL2
Dennd4c,58,NL2_N,Neuron,NL2
Kcnb2,56,NL2_N,Neuron,NL2
Dpy19l1,31,NL2_N,Neuron,NL2
Tmem215,18,NL2_N,Neuron,NL2
Thada,NA,NL2_N,Neuron,NL2
Nlgn4l,54,NL2_N,Neuron,NL2
Ptprs,84,NL2_N,Neuron,NL2
Krt36,34,NL2_N,Neuron,NL2
Cisd3,39,NL2_N,Neuron,NL2
Grik3,69,NL2_N,Neuron,NL2
Ptpru,24,NL2_N,Neuron,NL2
Uprt,NA,NL2_N,Neuron,NL2
Scn2a,89,NL2_N,Neuron,NL2
Nhsl2,76,NL2_N,Neuron,NL2
Frrs1l,NA,NL2_N,Neuron,NL2
Usp24,NA,NL2_N,Neuron,NL2
Dlgap4,95,NL2_N,Neuron,NL2
Cad,NA,NL2_N,Neuron,NL2
Arhgap42,5,NL2_N,Neuron,NL2
Ythdc2,NA,NL2_N,Neuron,NL2
Otud4,31,NL2_N,Neuron,NL2
Gnai1,76,NL2_N,Neuron,NL2
Apba1,60,NL2_N,Neuron,NL2
Otud7b,NA,NL2_N,Neuron,NL2
Trappc11,NA,NL2_N,Neuron,NL2
Plxnb2,NA,NL2_N,Neuron,NL2
Rbm25,NA,NL2_N,Neuron,NL2
Ildr2,99,NL2_N,Neuron,NL2
Clip3,31,NL2_N,Neuron,NL2
Pdzd8,NA,NL2_N,Neuron,NL2
Osbpl8,NA,NL2_N,Neuron,NL2
Cttnbp2,NA,NL2_N,Neuron,NL2
Tmem229a,NA,NL2_N,Neuron,NL2
Ptprz1,NA,NL2_N,Neuron,NL2
Akap5,NA,NL2_N,Neuron,NL2
Hmcn1,NA,NL2_N,Neuron,NL2
Safb,NA,NL2_N,Neuron,NL2
Mthfd2l,NA,NL2_N,Neuron,NL2
Pgbd5,NA,NL2_N,Neuron,NL2
Ccdc6,NA,NL2_N,Neuron,NL2
Shank1,93,NL2_N,Neuron,NL2
Gsg1l,49,NL2_N,Neuron,NL2
Gls,NA,NL2_N,Neuron,NL2
Prrt2,47,NL2_N,Neuron,NL2
Fga,NA,NL2_N,Neuron,NL2
Gcn1,NA,NL2_N,Neuron,NL2
Dchs1,11,NL2_N,Neuron,NL2
Sbf2,NA,NL2_N,Neuron,NL2
Igsf9b,72,NL2_N,Neuron,NL2
Pi4ka,85,NL2_N,Neuron,NL2
Ryr2,NA,NL2_N,Neuron,NL2
Wdfy1,47,NL2_N,Neuron,NL2
Dsp,NA,NL2_N,Neuron,NL2
Ptpro,5,NL2_N,Neuron,NL2
Myo1e,NA,NL2_N,Neuron,NL2
Ccdc85c,NA,NL2_N,Neuron,NL2
Xkr6,27,NL2_N,Neuron,NL2
Ube4a,15,NL2_N,Neuron,NL2
Numa1,NA,NL2_N,Neuron,NL2
Nrxn2,64,NL2_N,Neuron,NL2
Fry,NA,NL2_N,Neuron,NL2
Dlg5,4,NL2_N,Neuron,NL2
Sec16a,75,NL2_N,Neuron,NL2
Syngap1,100,NL2_N,Neuron,NL2
Tpr,NA,NL2_N,Neuron,NL2
Farp1,NA,NL2_N,Neuron,NL2
Sipa1l3,78,NL2_N,Neuron,NL2
Arfgef1,NA,NL2_N,Neuron,NL2
Rab11fip2,NA,NL2_N,Neuron,NL2
Atp2b1,93,NL2_N,Neuron,NL2
Trip12,NA,NL2_N,Neuron,NL2
Ank3,NA,NL2_N,Neuron,NL2
Shisa8,46,NL2_N,Neuron,NL2
Capn2,NA,NL2_N,Neuron,NL2
S1pr1,43,NL2_N,Neuron,NL2
Bin1,NA,NL2_N,Neuron,NL2
Sec22b,95,NL2_N,Neuron,NL2
Dpysl2,NA,NL2_N,Neuron,NL2
Rundc3a,NA,NL2_N,Neuron,NL2
Emd,93,NL2_N,Neuron,NL2
Gtpbp1,43,NL2_N,Neuron,NL2
Alyref,NA,NL2_N,Neuron,NL2
Pten,NA,NL2_N,Neuron,NL2
Stxbp1,NA,NL2_N,Neuron,NL2
Endog,15,NL2_N,Neuron,NL2
Ephb6,36,NL2_N,Neuron,NL2
Capn5,NA,NL2_N,Neuron,NL2
Prdx6,NA,NL2_N,Neuron,NL2
Akap1,NA,NL2_N,Neuron,NL2
Casp6,1,NL2_N,Neuron,NL2
Ampd3,NA,NL2_N,Neuron,NL2
Unc5c,90,NL2_N,Neuron,NL2
Hsd17b10,NA,NL2_N,Neuron,NL2
Ube3a,NA,NL2_N,Neuron,NL2
Dctn1,NA,NL2_N,Neuron,NL2
Eef2k,NA,NL2_N,Neuron,NL2
Prdx4,NA,NL2_N,Neuron,NL2
Eftud2,NA,NL2_N,Neuron,NL2
Gfra2,8,NL2_N,Neuron,NL2
RO60,NA,NL2_N,Neuron,NL2
Pik3r2,1,NL2_N,Neuron,NL2
Aip,43,NL2_N,Neuron,NL2
Flot1,87,NL2_N,Neuron,NL2
Numbl,NA,NL2_N,Neuron,NL2
Cyth3,46,NL2_N,Neuron,NL2
Hps1,NA,NL2_N,Neuron,NL2
Pex5,NA,NL2_N,Neuron,NL2
Snap23,NA,NL2_N,Neuron,NL2
Psmb1,30,NL2_N,Neuron,NL2
Ndufb11,NA,NL2_N,Neuron,NL2
Sema4d,78,NL2_N,Neuron,NL2
Epha8,11,NL2_N,Neuron,NL2
Rpl21,NA,NL2_N,Neuron,NL2
Gclm,NA,NL2_N,Neuron,NL2
Kif1c,NA,NL2_N,Neuron,NL2
Vps26c,NA,NL2_N,Neuron,NL2
Agpat1,60,NL2_N,Neuron,NL2
Dpysl4,NA,NL2_N,Neuron,NL2
Phb2,70,NL2_N,Neuron,NL2
Polr1a,18,NL2_N,Neuron,NL2
Ncam2,89,NL2_N,Neuron,NL2
Slc30a4,24,NL2_N,Neuron,NL2
Bet1l,32,NL2_N,Neuron,NL2
Cx3cl1,18,NL2_N,Neuron,NL2
Ddt,NA,NL2_N,Neuron,NL2
Psmd4,NA,NL2_N,Neuron,NL2
Kifc3,54,NL2_N,Neuron,NL2
Ptpn9,NA,NL2_N,Neuron,NL2
Exoc7,NA,NL2_N,Neuron,NL2
Dhx15,NA,NL2_N,Neuron,NL2
Purb,NA,NL2_N,Neuron,NL2
Slc6a6,57,NL2_N,Neuron,NL2
Kpna3,NA,NL2_N,Neuron,NL2
Kpna6,30,NL2_N,Neuron,NL2
Exoc4,NA,NL2_N,Neuron,NL2
Efnb3,66,NL2_N,Neuron,NL2
Pld3,71,NL2_N,Neuron,NL2
Clcn6,NA,NL2_N,Neuron,NL2
Sema6a,NA,NL2_N,Neuron,NL2
Fkbp8,64,NL2_N,Neuron,NL2
Stx1a,82,NL2_N,Neuron,NL2
Slc1a6,17,NL2_N,Neuron,NL2
Rabep1,NA,NL2_N,Neuron,NL2
Psmd14,NA,NL2_N,Neuron,NL2
Bmpr2,NA,NL2_N,Neuron,NL2
Scamp3,55,NL2_N,Neuron,NL2
Bet1,21,NL2_N,Neuron,NL2
Slc32a1,NA,NL2_N,Neuron,NL2
Ap1b1,NA,NL2_N,Neuron,NL2
Mgll,80,NL2_N,Neuron,NL2
Mrps12,NA,NL2_N,Neuron,NL2
Syt3,92,NL2_N,Neuron,NL2
Myadm,NA,NL2_N,Neuron,NL2
Ndufa1,NA,NL2_N,Neuron,NL2
Nudc,NA,NL2_N,Neuron,NL2
Noct,78,NL2_N,Neuron,NL2
Hnrnph1,NA,NL2_N,Neuron,NL2
Api5,NA,NL2_N,Neuron,NL2
Bcat2,31,NL2_N,Neuron,NL2
Timm44,NA,NL2_N,Neuron,NL2
Cops5,NA,NL2_N,Neuron,NL2
Slc1a4,37,NL2_N,Neuron,NL2
Ctnnd2,100,NL2_N,Neuron,NL2
Aldh1a7,NA,NL2_N,Neuron,NL2
Pitpnm1,NA,NL2_N,Neuron,NL2
Rab33b,44,NL2_N,Neuron,NL2
Gamt,NA,NL2_N,Neuron,NL2
Sdc4,NA,NL2_N,Neuron,NL2
Ddost,NA,NL2_N,Neuron,NL2
Ap3d1,NA,NL2_N,Neuron,NL2
Srpk2,NA,NL2_N,Neuron,NL2
Chka,NA,NL2_N,Neuron,NL2
Rgs9,26,NL2_N,Neuron,NL2
Rgs7,95,NL2_N,Neuron,NL2
Gucy1b1,NA,NL2_N,Neuron,NL2
Itgb3,4,NL2_N,Neuron,NL2
Cd200,64,NL2_N,Neuron,NL2
Reps1,NA,NL2_N,Neuron,NL2
Akap2,NA,NL2_N,Neuron,NL2
Nlk,8,NL2_N,Neuron,NL2
Prkag1,38,NL2_N,Neuron,NL2
Sema6b,53,NL2_N,Neuron,NL2
Tnk2,19,NL2_N,Neuron,NL2
Crym,NA,NL2_N,Neuron,NL2
Asna1,NA,NL2_N,Neuron,NL2
Slk,NA,NL2_N,Neuron,NL2
Cntnap1,81,NL2_N,Neuron,NL2
Cacna1b,NA,NL2_N,Neuron,NL2
Pgrmc1,66,NL2_N,Neuron,NL2
Impa1,NA,NL2_N,Neuron,NL2
Entpd2,NA,NL2_N,Neuron,NL2
Copb2,NA,NL2_N,Neuron,NL2
Nck2,87,NL2_N,Neuron,NL2
Snca,NA,NL2_N,Neuron,NL2
Tlk2,NA,NL2_N,Neuron,NL2
Tpmt,NA,NL2_N,Neuron,NL2
Impact,NA,NL2_N,Neuron,NL2
Syngr1,68,NL2_N,Neuron,NL2
Strn,NA,NL2_N,Neuron,NL2
Nipsnap1,NA,NL2_N,Neuron,NL2
Sap18,34,NL2_N,Neuron,NL2
Septin7,NA,NL2_N,Neuron,NL2
Eif6,NA,NL2_N,Neuron,NL2
Acot1,NA,NL2_N,Neuron,NL2
Rpl35a,63,NL2_N,Neuron,NL2
Atp2a2,92,NL2_N,Neuron,NL2
Slc6a2,67,NL2_N,Neuron,NL2
Supt5h,NA,NL2_N,Neuron,NL2
Ilk,NA,NL2_N,Neuron,NL2
Psmb5,NA,NL2_N,Neuron,NL2
Rngtt,NA,NL2_N,Neuron,NL2
Dhx9,75,NL2_N,Neuron,NL2
Tesk1,18,NL2_N,Neuron,NL2
Dpm1,13,NL2_N,Neuron,NL2
Pip5k1c,94,NL2_N,Neuron,NL2
Stmn3,NA,NL2_N,Neuron,NL2
Pip4k2a,NA,NL2_N,Neuron,NL2
Chrna4,24,NL2_N,Neuron,NL2
Eif3d,NA,NL2_N,Neuron,NL2
Atp9a,51,NL2_N,Neuron,NL2
Eef1b,NA,NL2_N,Neuron,NL2
Hmox2,69,NL2_N,Neuron,NL2
Grk6,58,NL2_N,Neuron,NL2
Atxn2,NA,NL2_N,Neuron,NL2
Itgb5,12,NL2_N,Neuron,NL2
Nmt1,NA,NL2_N,Neuron,NL2
Nmt2,NA,NL2_N,Neuron,NL2
Epb41l2,NA,NL2_N,Neuron,NL2
Gpx4,77,NL2_N,Neuron,NL2
Emc8,18,NL2_N,Neuron,NL2
Pdlim1,8,NL2_N,Neuron,NL2
Ulk1,37,NL2_N,Neuron,NL2
Stx7,82,NL2_N,Neuron,NL2
Gnaz,NA,NL2_N,Neuron,NL2
Slc16a7,62,NL2_N,Neuron,NL2
Sfn,25,NL2_N,Neuron,NL2
Osmr,NA,NL2_N,Neuron,NL2
Tnfaip1,2,NL2_N,Neuron,NL2
Ubr1,NA,NL2_N,Neuron,NL2
Snx3,NA,NL2_N,Neuron,NL2
Snx12,NA,NL2_N,Neuron,NL2
Clcn7,15,NL2_N,Neuron,NL2
Hsd17b12,68,NL2_N,Neuron,NL2
Smpd2,25,NL2_N,Neuron,NL2
Dtnb,76,NL2_N,Neuron,NL2
Cask,93,NL2_N,Neuron,NL2
Cfdp1,NA,NL2_N,Neuron,NL2
Wiz,7,NL2_N,Neuron,NL2
Znf326,21,NL2_N,Neuron,NL2
Ctnnal1,NA,NL2_N,Neuron,NL2
Wdr1,NA,NL2_N,Neuron,NL2
Slc4a4,NA,NL2_N,Neuron,NL2
Vti1b,55,NL2_N,Neuron,NL2
Tulp3,58,NL2_N,Neuron,NL2
Papss2,NA,NL2_N,Neuron,NL2
Adcy1,76,NL2_N,Neuron,NL2
Klc1,NA,NL2_N,Neuron,NL2
Klc2,NA,NL2_N,Neuron,NL2
Dhcr7,NA,NL2_N,Neuron,NL2
Capns1,NA,NL2_N,Neuron,NL2
Dync1i1,NA,NL2_N,Neuron,NL2
Dync1i2,NA,NL2_N,Neuron,NL2
Plin4,NA,NL2_N,Neuron,NL2
Cntfr,NA,NL2_N,Neuron,NL2
Ppt1,NA,NL2_N,Neuron,NL2
Zfr,NA,NL2_N,Neuron,NL2
Cops6,NA,NL2_N,Neuron,NL2
Slc27a3,5,NL2_N,Neuron,NL2
Hnrnpa2b1,NA,NL2_N,Neuron,NL2
Comt,NA,NL2_N,Neuron,NL2
Cacng2,80,NL2_N,Neuron,NL2
Parg,NA,NL2_N,Neuron,NL2
Usp2,1,NL2_N,Neuron,NL2
Gosr1,25,NL2_N,Neuron,NL2
Psmc3,NA,NL2_N,Neuron,NL2
Stk16,3,NL2_N,Neuron,NL2
Hcn2,83,NL2_N,Neuron,NL2
Hcn1,90,NL2_N,Neuron,NL2
Hcn3,73,NL2_N,Neuron,NL2
Ctbp1,NA,NL2_N,Neuron,NL2
Map7,NA,NL2_N,Neuron,NL2
Bsn,NA,NL2_N,Neuron,NL2
Birc6,NA,NL2_N,Neuron,NL2
Gdap1,NA,NL2_N,Neuron,NL2
Tom1,NA,NL2_N,Neuron,NL2
Dcx,NA,NL2_N,Neuron,NL2
Stam2,NA,NL2_N,Neuron,NL2
Adam15,13,NL2_N,Neuron,NL2
Idh1,NA,NL2_N,Neuron,NL2
Akap10,NA,NL2_N,Neuron,NL2
Rbbp9,60,NL2_N,Neuron,NL2
Tspyl1,NA,NL2_N,Neuron,NL2
Ccnk,NA,NL2_N,Neuron,NL2
Mpp3,50,NL2_N,Neuron,NL2
Syn1,NA,NL2_N,Neuron,NL2
Nfatc1,NA,NL2_N,Neuron,NL2
Lin7c,NA,NL2_N,Neuron,NL2
Gnpda1,NA,NL2_N,Neuron,NL2
Stx8,11,NL2_N,Neuron,NL2
Cpd,24,NL2_N,Neuron,NL2
Robo1,76,NL2_N,Neuron,NL2
Itm2b,27,NL2_N,Neuron,NL2
Coro1a,NA,NL2_N,Neuron,NL2
Cope,37,NL2_N,Neuron,NL2
Pde4a,77,NL2_N,Neuron,NL2
Fhit,NA,NL2_N,Neuron,NL2
Lancl1,NA,NL2_N,Neuron,NL2
NA,20,NL2_N,Neuron,NL2
ADH1,NA,NL2_N,Neuron,NL2
ADH2,NA,NL2_N,Neuron,NL2
Mtco1,NA,NL2_N,Neuron,NL2
Mtco2,NA,NL2_N,Neuron,NL2
NA,56,NL2_N,Neuron,NL2
NA,NA,NL2_N,Neuron,NL2
Ca2,79,NL2_N,Neuron,NL2
Thy1,53,NL2_N,Neuron,NL2
Hba,NA,NL2_N,Neuron,NL2
NA,NA,NL2_N,Neuron,NL2
NA,NA,NL2_N,Neuron,NL2
Lamc1,NA,NL2_N,Neuron,NL2
KRT14,NA,NL2_N,Neuron,NL2
Krt10,NA,NL2_N,Neuron,NL2
KRT6A,NA,NL2_N,Neuron,NL2
CSN1S1,NA,NL2_N,Neuron,NL2
AVD,NA,NL2_N,Neuron,NL2
ALB,NA,NL2_N,Neuron,NL2
ALB,NA,NL2_N,Neuron,NL2
Mt1,NA,NL2_N,Neuron,NL2
Mtnd1,39,NL2_N,Neuron,NL2
Mtnd3,NA,NL2_N,Neuron,NL2
Mtnd4,NA,NL2_N,Neuron,NL2
Mtnd5,59,NL2_N,Neuron,NL2
Iap,19,NL2_N,Neuron,NL2
Gfap,NA,NL2_N,Neuron,NL2
Krt1,NA,NL2_N,Neuron,NL2
KRT6B,NA,NL2_N,Neuron,NL2
KRT1,NA,NL2_N,Neuron,NL2
Mbp,NA,NL2_N,Neuron,NL2
Araf,91,NL2_N,Neuron,NL2
Slc4a1,27,NL2_N,Neuron,NL2
Aldoc,NA,NL2_N,Neuron,NL2
Aldoa,NA,NL2_N,Neuron,NL2
Prkaca,90,NL2_N,Neuron,NL2
Got1,77,NL2_N,Neuron,NL2
Got2,NA,NL2_N,Neuron,NL2
Src,75,NL2_N,Neuron,NL2
Pdgfrb,NA,NL2_N,Neuron,NL2
Krt18,91,NL2_N,Neuron,NL2
Ldha,97,NL2_N,Neuron,NL2
Nr3c1,NA,NL2_N,Neuron,NL2
Apoa4,NA,NL2_N,Neuron,NL2
Gpi,NA,NL2_N,Neuron,NL2
Me1,NA,NL2_N,Neuron,NL2
Gap43,NA,NL2_N,Neuron,NL2
Anxa2,NA,NL2_N,Neuron,NL2
Alb,NA,NL2_N,Neuron,NL2
Serpina3k,NA,NL2_N,Neuron,NL2
Hsp90aa1,NA,NL2_N,Neuron,NL2
