GeneSymbol,FC,pval,sd,BioID,cell
Mff,-2.040319,0.0204248590836364,0.0263482685752687,NL3,Astrocyte
Iqce,1.181829,0.350156654545455,0.193225077785097,NL3,Astrocyte
Rgma,1.553795,0.0585280565407555,0.148416686966466,NL3,Astrocyte
Ppp2r5a,-1.803798,0.0513130693696145,0.031161156877525,NL3,Astrocyte
Ip6k1,1.296676,0.344516862287105,0.322760550310831,NL3,Astrocyte
Shb,-2.011856,0.101537025784499,0.144548134991896,NL3,Astrocyte
Ankrd13d,1.146439,0.729704958876454,0.248413124822993,NL3,Astrocyte
Pigs,1.288157,0.215671834099921,0.404799672647864,NL3,Astrocyte
Ppp2r5b,1.010009,0.912241065234686,0.20512518434598,NL3,Astrocyte
Trak1,-1.945613,0.0495418853021077,0.143759666713139,NL3,Astrocyte
Rundc3b,-2.127717,0.354084557945042,0.859383360796931,NL3,Astrocyte
Mfsd4a,-2.547614,0.337843717199017,0.411572875032857,NL3,Astrocyte
Smarcc2,-10.75368,0.006923475088,0.0135552043454448,NL3,Astrocyte
Phldb1,-1.18895,0.225030401246591,0.136236789396829,NL3,Astrocyte
Ecpas,-1.013863,0.866037407491857,0.0880185901596664,NL3,Astrocyte
Mindy2,-1.360076,0.274767683425414,0.234875521232661,NL3,Astrocyte
Cachd1,1.88446,0.105087475479115,0.389542087095895,NL3,Astrocyte
Fbxo42,1.230218,0.174195654776725,0.107195597908555,NL3,Astrocyte
Dync1li2,-2.502022,0.0150609058181818,0.0738108680873165,NL3,Astrocyte
Mylk,3.393279,0.310716655902219,25.1606901364518,NL3,Astrocyte
Chd4,-1.601792,0.015499287236,0.070842723969504,NL3,Astrocyte
Sarm1,-5.100788,0.0105438911217391,0.0121793409473951,NL3,Astrocyte
Ado,1.203776,0.0785998582412451,0.12529645633267,NL3,Astrocyte
Snrnp40,1.110712,0.549830783747845,0.193715967230724,NL3,Astrocyte
Prrt3,1.211372,0.329059517009346,0.223624718868741,NL3,Astrocyte
Abhd10,1.112799,0.5050528492276,0.156817202387791,NL3,Astrocyte
Gpatch2l,-1.205154,0.84049851573057,1.82382086272626,NL3,Astrocyte
Mob4,-1.714885,0.569879096498055,0.0950920002211812,NL3,Astrocyte
Ctif,-1.977647,0.0502154137953488,0.0690965396510526,NL3,Astrocyte
Mapre3,1.018751,0.624588992832045,0.0615730997787903,NL3,Astrocyte
Wipf2,1.269873,0.160760243612167,0.0957548739932114,NL3,Astrocyte
Pik3c3,-1.018913,0.921706957992492,0.0304578688112178,NL3,Astrocyte
Dlgap3,1.094629,0.724917287147887,0.417873699807727,NL3,Astrocyte
Nup98,-1.788447,0.00966433684545454,0.0190810237055648,NL3,Astrocyte
Tmeff1,2.699073,0.024340317888,0.395615805195873,NL3,Astrocyte
Tra2a,1.42643,0.0901793296223776,0.0718144343661505,NL3,Astrocyte
Nyap1,4.638438,0.0613368133840304,3.29958875524763,NL3,Astrocyte
Rimkla,-1.983369,0.404153092402926,0.412082069201025,NL3,Astrocyte
Naa50,-1.061888,0.284566407642443,0.0537712704023672,NL3,Astrocyte
Smarca1,1.159097,0.690383808273381,0.632483375873797,NL3,Astrocyte
Dhx29,-2.138107,0.0148240927817143,0.0330271470526999,NL3,Astrocyte
Slc6a7,1.299847,0.17547574588446,0.269733862521635,NL3,Astrocyte
Morn4,1.378499,0.183792770086655,0.134297705319333,NL3,Astrocyte
Med16,2.667083,0.792938746926664,6.73919841217497,NL3,Astrocyte
Exoc8,-1.040099,0.567603180915287,0.08893056205386,NL3,Astrocyte
Jpt2,-18.48791,0.0149251695304348,0.0138931825956085,NL3,Astrocyte
Washc2,-3.421203,0.0217002295924765,0.0344707735507409,NL3,Astrocyte
Dclk2,1.370676,0.00966433684545454,0.0106666858175824,NL3,Astrocyte
Erc2,-1.978217,0.0532440609465649,0.14769550461521,NL3,Astrocyte
Rab35,1.208082,0.0760792482296651,0.0915302415671081,NL3,Astrocyte
Naa35,-1.308588,0.133311541227977,0.143150292744438,NL3,Astrocyte
Snx13,-1.516942,0.0476300505873606,0.05663521815543,NL3,Astrocyte
Camk2d,1.057586,0.769035596731183,0.241862264860247,NL3,Astrocyte
Kcnip4,-1.171822,0.517475495696203,0.0310894766290513,NL3,Astrocyte
Atp1a3,1.191841,0.101537025784499,0.100921344629566,NL3,Astrocyte
Atp1a2,1.453986,0.006923475088,0.05585300830447,NL3,Astrocyte
Nfrkb,-2.619011,0.00580161239448276,0.00745812033717268,NL3,Astrocyte
Nudcd1,1.713137,0.0236459213854749,0.283953986474219,NL3,Astrocyte
FJL45252,-1.763383,0.0213319167105263,0.0955066468881162,NL3,Astrocyte
Rhbdf1,2.114694,0.0403603914819277,0.12243068990222,NL3,Astrocyte
Dmxl1,1.030449,0.759727793860787,0.125273471579769,NL3,Astrocyte
Atp2b4,1.434532,0.0473518341992434,0.157487605128009,NL3,Astrocyte
Rictor,-1.092893,0.369317375924838,0.0681586998317246,NL3,Astrocyte
Gnas,1.186957,0.238259995775179,0.184339343117298,NL3,Astrocyte
Poli,-1.067621,0.809844739587716,0.303364325177839,NL3,Astrocyte
Ppp1r9b,-4.84061,0.0140385303492958,0.0312905045794917,NL3,Astrocyte
Magi1,1.275414,0.0808478290770404,0.0509653952677714,NL3,Astrocyte
Fam120b,4.854958,0.163655849219191,6.47704852572631,NL3,Astrocyte
Flrt1,5.01604,0.0388150837283951,2.21418792626784,NL3,Astrocyte
Cenpe,-1.042276,0.806221432421053,0.210862439319608,NL3,Astrocyte
Krit1,2.367967,0.0755158995184591,0.550429205516611,NL3,Astrocyte
Tbpl2,1.486966,0.212023781002004,0.455170653774755,NL3,Astrocyte
Vkorc1l1,1.362093,0.19712062620804,0.246610458085116,NL3,Astrocyte
Myh14,-2.304825,0.0466165900742638,0.0825357214445009,NL3,Astrocyte
Sdk2,1.346302,0.166356941907864,0.327968013330232,NL3,Astrocyte
Ccdc88c,-1.218624,0.382006315582538,0.136197434392535,NL3,Astrocyte
Ift172,-2.140105,0.0741563301059495,0.134483638752823,NL3,Astrocyte
Ranbp10,1.006646,0.932488154099647,0.190647921370618,NL3,Astrocyte
Wdfy3,-1.035734,0.800101831663496,0.231091187988743,NL3,Astrocyte
Ntrk3,1.854793,0.0167064499290043,0.277343699155102,NL3,Astrocyte
Npr2,1.609005,0.0812438382410917,0.149869496216346,NL3,Astrocyte
Dagla,1.37203,0.0736371054905194,0.145355880350866,NL3,Astrocyte
Kctd12,1.15888,0.398782506862468,0.0607114097700013,NL3,Astrocyte
Slc44a1,2.331002,0.130598144277959,0.460100128738102,NL3,Astrocyte
Tacc1,-1.98303,0.0523604024759776,0.0503830036314119,NL3,Astrocyte
Gigyf2,-2.546701,0.0608962458237548,0.14151039938076,NL3,Astrocyte
Sbf1,1.206977,0.0584935267334669,0.0907017335538919,NL3,Astrocyte
Tiam2,-1.010817,0.918046719016459,0.0484955373134229,NL3,Astrocyte
Tex2,-1.723456,0.0223444000235988,0.0348960862729653,NL3,Astrocyte
Ube2o,-1.481956,0.309808018808374,0.269483071408995,NL3,Astrocyte
Zfyve28,-1.205446,0.520879445967742,0.385058243436003,NL3,Astrocyte
Pitpnm2,-1.027532,0.657358172710623,0.0502899263742732,NL3,Astrocyte
Kcnt1,-1.264698,0.239754506165414,0.0868797894073337,NL3,Astrocyte
Smpd4,1.561708,0.0688030012903226,0.302244369845409,NL3,Astrocyte
Klhl9,-1.041652,0.772417419000643,0.0874376095942883,NL3,Astrocyte
Kifbp,1.282849,0.187033615096941,0.120563566971294,NL3,Astrocyte
Zc3h4,-3.234479,0.0852633633284672,0.103419158571555,NL3,Astrocyte
Fnbp4,-26.30607,0.0338413068431002,0.0568754851110624,NL3,Astrocyte
Cnot1,-1.39285,0.108543897987879,0.133966857982831,NL3,Astrocyte
Efr3b,1.178537,0.241740358404771,0.100383786218059,NL3,Astrocyte
Taok2,1.567998,0.0112216847279279,0.0681412677645431,NL3,Astrocyte
Cand1,1.267289,0.0929315711413043,0.201922356750641,NL3,Astrocyte
Larp1,-2.882595,0.0348714362591944,0.0919418465135146,NL3,Astrocyte
Cand2,-2.352321,0.0148240927817143,0.0305802882452033,NL3,Astrocyte
Arhgap26,1.401409,0.0371264188774194,0.0251055443465267,NL3,Astrocyte
Kdm1a,-1.092371,0.725926445060506,0.247458180531507,NL3,Astrocyte
Igsf3,-1.121983,0.506608714263685,0.190740299867822,NL3,Astrocyte
Ppip5k2,2.164177,0.343974240682095,1.21963536944762,NL3,Astrocyte
Nup188,-1.558182,0.0750892285482563,0.13659695435944,NL3,Astrocyte
Mlec,1.548613,0.106212323816514,0.272480931385941,NL3,Astrocyte
Acap2,1.006544,0.921758061495954,0.297183907281317,NL3,Astrocyte
Rps9,1.571209,0.0215794173460317,0.147898242942224,NL3,Astrocyte
Syne2,1.065817,0.780571170237332,0.457453091336714,NL3,Astrocyte
Ppp2r2b,1.172904,0.263188631296362,0.172582331927796,NL3,Astrocyte
Syne1,-1.307326,0.146749406750125,0.119624010277878,NL3,Astrocyte
Rps27,1.857738,0.0319439017651822,0.3954426957079,NL3,Astrocyte
Rpl10,1.390088,0.100525819415502,0.104840506761391,NL3,Astrocyte
Rpl35,-1.421716,0.234493042322384,0.31548884840888,NL3,Astrocyte
Eif2s1,1.090392,0.145850132058379,0.0569810160887827,NL3,Astrocyte
Rps27l,1.20808,0.282115300171527,0.0853467200608054,NL3,Astrocyte
Akap9,-2.113894,0.0170777788512821,0.0441698570166868,NL3,Astrocyte
Synm,-11.9101,0.0119897976733333,0.0340602357754985,NL3,Astrocyte
Dpy19l3,1.015854,0.861522269200899,0.141091013841098,NL3,Astrocyte
Tln2,-1.452041,0.006923475088,0.0284007438805326,NL3,Astrocyte
Cspg5,2.396814,0.0641374303321033,0.593167150821469,NL3,Astrocyte
Kyat3,1.266742,0.204905259544715,0.191598692858821,NL3,Astrocyte
Tmem132d,-3.156767,0.256467394191466,0.146471101683414,NL3,Astrocyte
Ssh1,-2.584845,0.0337407697590822,0.117910363904594,NL3,Astrocyte
Sema6d,1.146914,0.664438268918302,0.412018284469559,NL3,Astrocyte
Fhod3,1.330139,0.157825178646183,0.367933119857338,NL3,Astrocyte
Mindy1,1.539545,0.174212007338129,0.316316220549974,NL3,Astrocyte
Ppp2r1a,-1.265663,0.0658683295533272,0.106394967780951,NL3,Astrocyte
Stambpl1,-1.791054,0.17540603,0.24965032914612,NL3,Astrocyte
Mvb12a,-1.043668,0.970314549228395,0.377581280621558,NL3,Astrocyte
Atp5mk,1.048477,0.411404621751255,0.0403156186311965,NL3,Astrocyte
Apool,1.414112,0.0976375427680312,0.221624519849284,NL3,Astrocyte
Fbxo22,1.331449,0.213831018789809,0.365574949492098,NL3,Astrocyte
Ubfd1,1.527345,0.234241247706422,0.310920172825249,NL3,Astrocyte
Ccdc25,-1.055633,0.846003613057851,0.275335682829128,NL3,Astrocyte
Snd1,1.067493,0.687002220882088,0.141272987120416,NL3,Astrocyte
Ostc,1.389663,0.243300847407407,0.398088862003739,NL3,Astrocyte
Nap1l4,-4.20044,0.023824328198895,0.0543293143196897,NL3,Astrocyte
Mtch1,1.136935,0.254733333908666,0.114894954302686,NL3,Astrocyte
Mtch2,1.191314,0.271047297003484,0.225240499977782,NL3,Astrocyte
Picalm,1.183413,0.293690198603259,0.15619454695741,NL3,Astrocyte
C6,-1.314861,0.257937362719141,0.0793451414054043,NL3,Astrocyte
Abhd17b,1.460925,0.237727305940219,0.565945153577368,NL3,Astrocyte
Asap2,1.245107,0.876841899534507,2.17124849186583,NL3,Astrocyte
Cyfip1,1.461853,0.0427607859037139,0.104793828428158,NL3,Astrocyte
Fcsk,1.434735,0.0710128570847458,0.118234255961168,NL3,Astrocyte
Plppr4,-1.360045,0.225244917399766,0.14666730639211,NL3,Astrocyte
Ndufa12,1.118535,0.237064466818527,0.109957734696564,NL3,Astrocyte
Syncrip,-1.190267,0.125650798586416,0.128310143067067,NL3,Astrocyte
Tubb2a,1.242161,0.109714810845831,0.0605108107284901,NL3,Astrocyte
Wdr91,-2.462526,0.0361958124175084,0.0325610239227731,NL3,Astrocyte
Abcg2,1.072912,0.772417419000643,0.254317883343956,NL3,Astrocyte
Fastkd5,1.903235,0.194003605597668,1.28991961100083,NL3,Astrocyte
Ciao3,-2.483528,0.0894287724118477,0.156861347540638,NL3,Astrocyte
Huwe1,-1.219872,0.3871214209502,0.188638915137566,NL3,Astrocyte
Smap2,-1.119083,0.400165774943567,0.179892158532069,NL3,Astrocyte
Celf6,1.188249,0.408845000167738,0.0739060699119677,NL3,Astrocyte
Casd1,-1.206494,0.601933169567285,0.358831008805807,NL3,Astrocyte
Syt16,1.577906,0.271525249147233,0.701072097227114,NL3,Astrocyte
Cpeb4,-1.208043,0.247348453469686,0.188976700413154,NL3,Astrocyte
Cpeb3,1.012326,0.815705304176286,0.0395515926153411,NL3,Astrocyte
Glra2,-1.146141,0.503143832740397,0.126622652909796,NL3,Astrocyte
Inpp5a,1.353172,0.39164178277239,0.706321573459202,NL3,Astrocyte
Doc2a,-1.013293,0.96651419204326,0.29919810315426,NL3,Astrocyte
Eml2,1.045399,0.812073516806723,0.216955764842043,NL3,Astrocyte
Nphp3,-1.603036,0.30421974121468,0.248462606919543,NL3,Astrocyte
Trim46,1.137212,0.163279263765927,0.0713661813600606,NL3,Astrocyte
Arhgef4,-1.22133,0.299040747489334,0.201737994010234,NL3,Astrocyte
Asic4,-1.293636,0.918834971609582,2.03517867204997,NL3,Astrocyte
Tlcd3b,1.246089,0.268286590635919,0.131589794804345,NL3,Astrocyte
Plppr3,-1.185561,0.577958591984548,0.217600361079688,NL3,Astrocyte
Ints3,-1.062713,0.671427558138479,0.193558025392414,NL3,Astrocyte
Fam185a,1.002224,0.95929379445629,0.228642681446716,NL3,Astrocyte
Robo2,1.141295,0.453469716429912,0.263509168965009,NL3,Astrocyte
Mycbp2,-1.104672,0.632879468902865,0.194075119738116,NL3,Astrocyte
Prrc2b,-3.321362,0.0486470225762712,0.0428036616321024,NL3,Astrocyte
Fsd1,1.160412,0.293047333777482,0.118442644224554,NL3,Astrocyte
Mtmr10,1.397971,0.440707716829533,0.418517567651556,NL3,Astrocyte
Shprh,-1.335207,0.336577570671596,0.312849792408585,NL3,Astrocyte
Actn1,1.378918,0.068549064991274,0.0807879343333164,NL3,Astrocyte
C2cd5,-1.154331,0.479941725720272,0.176930160100839,NL3,Astrocyte
Dzip3,-4.191724,0.163552910824305,0.145265313194393,NL3,Astrocyte
Mybbp1a,-2.69452,0.183431747968614,0.254962256219388,NL3,Astrocyte
Nexn,-2.652392,0.091776461580756,0.0964778312341925,NL3,Astrocyte
Lnpk,-1.209297,0.043068407133059,0.0620436077739379,NL3,Astrocyte
Igsf1,1.334006,0.17494664875729,0.39525460081992,NL3,Astrocyte
Gpatch2,-1.748807,0.338748978023327,0.176077255081605,NL3,Astrocyte
Tppp,-1.108914,0.535185850436518,0.0884840676998339,NL3,Astrocyte
Maco1,1.101033,0.681178824294423,0.296198231821963,NL3,Astrocyte
Fbxo10,1.392613,0.0287461490044053,0.0966211833229923,NL3,Astrocyte
Amph,-1.715539,0.0435100231653117,0.07802424814663,NL3,Astrocyte
Plekha6,-1.077025,0.507632540112994,0.0734202009865812,NL3,Astrocyte
Atxn2l,-3.216276,0.00541789601,0.0218035216194486,NL3,Astrocyte
Otub1,1.181926,0.115849104232558,0.124387789553278,NL3,Astrocyte
Abtb2,1.293029,0.0878990379325198,0.186126338482807,NL3,Astrocyte
Ccdc93,-2.22342,0.0347681915721925,0.101708718713331,NL3,Astrocyte
Itpkc,-1.267059,0.395348624135977,0.178012597686454,NL3,Astrocyte
Prrc2a,-5.114774,0.0024079290624,0.00847773796269937,NL3,Astrocyte
Dsg1b,1.475476,0.325812738095238,0.645655076049158,NL3,Astrocyte
Lrrc75a,2.835817,0.0532440609465649,0.541602139954301,NL3,Astrocyte
Phkb,-4.395015,0.0107712512425532,0.0187805421107968,NL3,Astrocyte
Tmem94,1.499999,0.13227634569437,0.327402241596558,NL3,Astrocyte
Znf12,1.00905,0.985768053832919,0.0605639654923297,NL3,Astrocyte
Ppp6r1,-2.536283,0.0125149933770492,0.065423838671966,NL3,Astrocyte
Map6,-1.940611,0.0628294281564246,0.057255758265656,NL3,Astrocyte
Sez6,1.192013,0.539742568462876,0.524148287044896,NL3,Astrocyte
Pcdh8,1.223902,0.0935821425386165,0.0713571661660942,NL3,Astrocyte
Pdpr,1.042857,0.277067051310345,0.0411677111975352,NL3,Astrocyte
Ube2q1,1.006379,0.956115105608383,0.0718206897026822,NL3,Astrocyte
Kirrel2,2.780226,0.0532440609465649,0.80988084771729,NL3,Astrocyte
Pgm2,1.256809,0.0354062743972125,0.0610397079860324,NL3,Astrocyte
Adgra3,6.259019,0.0361958124175084,0.938021043976659,NL3,Astrocyte
Elp1,-1.48674,0.0215623782893891,0.0188278746605325,NL3,Astrocyte
Rragd,1.109799,0.38610062212008,0.164543486709825,NL3,Astrocyte
Cdc42bpb,-1.110852,0.360868321757198,0.0454419307806776,NL3,Astrocyte
KRT77,-1.024391,0.850041996952851,0.325837953605174,NL3,Astrocyte
Ahcyl1,-1.062027,0.640464455313225,0.0696112708228524,NL3,Astrocyte
Mib1,1.439968,0.0383179856025437,0.203619374360734,NL3,Astrocyte
Sytl5,-1.390638,0.13951187167364,0.125250070873145,NL3,Astrocyte
Gabbr2,1.292865,0.0882999501639344,0.144022918345129,NL3,Astrocyte
Gpr101,1.389679,0.210636196551168,0.369084613041657,NL3,Astrocyte
Csmd3,-1.111857,0.549189840769041,0.127067398054788,NL3,Astrocyte
Mtmr12,-1.844346,0.171019082045662,0.122183799890607,NL3,Astrocyte
Epg5,-1.032138,0.767765153295993,0.0956867393178244,NL3,Astrocyte
Vat1l,1.162107,0.245422571197053,0.205900988723301,NL3,Astrocyte
Rpap1,-4.06156,0.236639433003802,0.243924885717992,NL3,Astrocyte
Sipa1l2,-1.023322,0.918695333544806,0.242557661344803,NL3,Astrocyte
Lrrc7,-1.43771,0.167437522373667,0.159594203055523,NL3,Astrocyte
Pcdh19,-1.032302,0.786453713385827,0.14905541393281,NL3,Astrocyte
Lrfn2,2.054513,0.114989021434402,0.780379046092823,NL3,Astrocyte
Erbin,-1.494411,0.0240489882479784,0.0890343222947671,NL3,Astrocyte
Gramd1b,1.226292,0.459731323634426,0.419643394596008,NL3,Astrocyte
Cadps,-1.100631,0.30421974121468,0.0718382666269258,NL3,Astrocyte
Kiaa1107,-1.45066,0.295266215629139,0.235777231689274,NL3,Astrocyte
Ppm1e,-1.19505,0.630145324009324,0.269132920049878,NL3,Astrocyte
Adcy2,1.924463,0.0146444616732026,0.112457925289012,NL3,Astrocyte
Phf24,-1.070197,0.521562821444752,0.131458414183806,NL3,Astrocyte
Mon2,-1.338971,0.0213319167105263,0.00731965725535386,NL3,Astrocyte
R3hdm2,-1.006251,0.922726889651094,0.10347620815954,NL3,Astrocyte
Nisch,-1.05606,0.686692479603782,0.120181665597431,NL3,Astrocyte
Dnajc16,1.219253,0.299324528010471,0.278237761482036,NL3,Astrocyte
Zdhhc17,1.730723,0.0610623603824092,0.1185531701,NL3,Astrocyte
Nav3,-1.441898,0.453469716429912,0.423062196445626,NL3,Astrocyte
Cyld,-1.264275,0.19269574874843,0.186772282496446,NL3,Astrocyte
Plekhm2,-3.930948,0.0338413068431002,0.0335725007110475,NL3,Astrocyte
Adgrl1,1.075396,0.384171141227312,0.098979218983046,NL3,Astrocyte
Adgrl3,1.253601,0.143553694194872,0.193843231957518,NL3,Astrocyte
Ddn,-1.313158,0.0983697532168285,0.108117562770246,NL3,Astrocyte
Baiap3,1.251295,0.260245158963436,0.291828970412569,NL3,Astrocyte
Cul9,-1.168917,0.992127296517602,0.800434876113215,NL3,Astrocyte
Clasp1,-1.697263,0.00776539329355932,0.0443642182565322,NL3,Astrocyte
Fnbp1,1.246442,0.172975608764147,0.148443993262882,NL3,Astrocyte
Vps13b,-1.561991,0.0689273147705628,0.0997786694152924,NL3,Astrocyte
Dnajc6,-1.048661,0.597713659471051,0.0929588495027552,NL3,Astrocyte
Sgsm2,1.827899,0.0791571024903326,0.344546016084831,NL3,Astrocyte
Ripor2,1.040301,0.858871140752864,0.38876471151548,NL3,Astrocyte
Daam2,1.529864,0.194003605597668,0.362122315345149,NL3,Astrocyte
Snph,1.106889,0.154304722286822,0.100103781260457,NL3,Astrocyte
Madd,1.133811,0.339423983098592,0.165556271004692,NL3,Astrocyte
Clec16a,-1.157754,0.091510828733564,0.0804537956403287,NL3,Astrocyte
Arhgef17,-2.035599,0.0416917096929699,0.128245267118548,NL3,Astrocyte
Rimbp2,1.054709,0.34828397025393,0.0918895907660284,NL3,Astrocyte
Zfyve16,-2.465057,0.0347681915721925,0.0575153143527826,NL3,Astrocyte
Cep170b,-1.638403,0.286157775101488,0.212465145943747,NL3,Astrocyte
Avl9,-1.072896,0.633919309234706,0.162524982348108,NL3,Astrocyte
Kiaa0232,-4.104785,0.0980129076005188,0.156462286856276,NL3,Astrocyte
Mfn2,1.317367,0.0688475898954704,0.0804227802759771,NL3,Astrocyte
Scrib,-1.105427,0.294105685230667,0.0667235371413115,NL3,Astrocyte
Pum1,-1.516703,0.031477671204969,0.0831729447049233,NL3,Astrocyte
Usp8,-1.45751,0.0675709232798574,0.0799259944709337,NL3,Astrocyte
Nup214,-2.056173,0.0296694894229935,0.0777715533431971,NL3,Astrocyte
Ube3c,1.366265,0.233537489739663,0.317135296567196,NL3,Astrocyte
Plxna4,1.05594,0.5393782414307,0.0584289243099367,NL3,Astrocyte
Septin9,-1.486709,0.103552263801242,0.14284422192324,NL3,Astrocyte
Rab3gap1,-1.138935,0.0914897326680527,0.0794159269524473,NL3,Astrocyte
Sestd1,1.212607,0.0808478290770404,0.148232734543133,NL3,Astrocyte
Naa15,1.128679,0.553596898821218,0.253418051973214,NL3,Astrocyte
Mogs,1.301759,0.048160969995086,0.0539364257390577,NL3,Astrocyte
Dgkz,1.187511,0.28742346162673,0.231491194602379,NL3,Astrocyte
Slc20a2,2.725,0.0218807549665654,0.577962809182904,NL3,Astrocyte
Pgrmc2,1.165117,0.140794015490605,0.12540807988697,NL3,Astrocyte
Cdc42bpg,-1.787956,0.318899032417062,0.393192151403083,NL3,Astrocyte
Polr2e,1.171385,0.499452775161708,0.141932983356554,NL3,Astrocyte
Abhd13,-3.299917,0.924856328790863,0.757360523145243,NL3,Astrocyte
Kcmf1,-1.174268,0.645855025051903,0.832371643981263,NL3,Astrocyte
Adck5,2.193785,0.0970613422860875,0.475002273566401,NL3,Astrocyte
Cpm,-1.433912,0.617282337679454,0.855337168393293,NL3,Astrocyte
Ints8,-1.051757,0.922726889651094,0.200766797026593,NL3,Astrocyte
Dtx3,1.483437,0.102246858209142,0.346435393136502,NL3,Astrocyte
Ap4e1,-1.18355,0.140923743508589,0.0425287634588745,NL3,Astrocyte
Camsap3,1.427663,0.449827718965517,0.458328410156576,NL3,Astrocyte
Trim56,-2.18538,0.0782158772542902,0.0806256067697712,NL3,Astrocyte
Sra1,-1.304304,0.960594765665569,1.68285856279105,NL3,Astrocyte
Tdrkh,-2.081105,0.379469990130624,0.373425928766111,NL3,Astrocyte
Tecpr1,1.098408,0.440592007821836,0.0381071142141722,NL3,Astrocyte
Epn1,1.082004,0.756862056178316,0.329009226736244,NL3,Astrocyte
Asphd2,1.26926,0.352037720935813,0.250704990115055,NL3,Astrocyte
Whrn,1.123279,0.843944158841779,1.33442124476424,NL3,Astrocyte
Ppp1r10,-5.442552,0.0585280565407555,0.0681570700203905,NL3,Astrocyte
Tmcc2,-3.551446,0.110154254619533,0.140707619345929,NL3,Astrocyte
Prpf40b,2.054445,0.0630909790018484,0.268943122654808,NL3,Astrocyte
Znf569,-1.217042,0.214748159681909,0.0541819093127504,NL3,Astrocyte
Wipi2,-1.135613,0.0705626559316239,0.0351011687927361,NL3,Astrocyte
Crybg3,1.169693,0.703569823736362,0.478223844634124,NL3,Astrocyte
Zmpste24,1.344602,0.21917684640884,0.231659522987992,NL3,Astrocyte
Kirrel1,6.591592,0.0408930868757396,1.60832168024265,NL3,Astrocyte
Hydin,-2.095594,0.0846325443389335,0.183701187818252,NL3,Astrocyte
Agfg2,1.576199,0.0284514285225225,0.0952481563945631,NL3,Astrocyte
Mtdh,-3.632314,0.020660055180212,0.0296686963136039,NL3,Astrocyte
Hapln4,-1.275365,0.273981854923717,0.0565890145607091,NL3,Astrocyte
Vac14,-1.31042,0.0951283313452618,0.111012470655883,NL3,Astrocyte
Trmt9b,1.506926,0.0630909790018484,0.316522993312559,NL3,Astrocyte
Fbll1,1.277184,0.0846104744444444,0.187016634924981,NL3,Astrocyte
Jph4,1.032502,0.859026085334424,0.233160620184122,NL3,Astrocyte
Gpr176,-1.051925,0.863857145910667,0.5255479378349,NL3,Astrocyte
Aftph,-3.003831,0.0157946275572093,0.0284832769015309,NL3,Astrocyte
Ddrgk1,-1.794356,0.175665516778523,0.170151647306691,NL3,Astrocyte
Ubap2l,-4.399452,0.0109316916194175,0.0297437599711177,NL3,Astrocyte
Btbd10,-1.972054,0.0681973718021201,0.0688345089609865,NL3,Astrocyte
Lrrc15,-2.860348,0.0669563984115523,0.202680625613797,NL3,Astrocyte
Pelo,1.307839,0.085373430787172,0.222662569318017,NL3,Astrocyte
C2cd2l,1.031862,0.641320412143685,0.106999317429481,NL3,Astrocyte
Flnb,-1.369836,0.0941571447058824,0.042050328075986,NL3,Astrocyte
Tmem121,2.138039,0.320533111069063,2.64459077741515,NL3,Astrocyte
Reps2,1.309248,0.548662787962506,0.609221446059961,NL3,Astrocyte
Usp6nl,1.366086,0.2207769912564,0.440099680680982,NL3,Astrocyte
Nrde2,1.165311,0.641307691166242,0.477084612273291,NL3,Astrocyte
Chn2,-1.872612,0.32761444215778,0.496963652679502,NL3,Astrocyte
Ric8b,1.142753,0.636027183461092,0.0762973293222275,NL3,Astrocyte
Lrrtm4,1.089142,0.731044192280702,0.394180464693429,NL3,Astrocyte
Eif4g3,-2.320341,0.00791151268258065,0.0284509161303627,NL3,Astrocyte
Pip4k2b,-1.1132,0.143354820309598,0.0538255957939899,NL3,Astrocyte
Atg2b,-1.561583,0.0319588533923541,0.0387010677087018,NL3,Astrocyte
Acad11,1.122128,0.474098851460142,0.0857910901329336,NL3,Astrocyte
Bdh1,1.473148,0.0212085814680135,0.142046162320856,NL3,Astrocyte
Wnk3,-2.420044,0.0821643759223301,0.164041967485343,NL3,Astrocyte
Tbc1d5,-1.015525,0.965360555285024,0.242503773526351,NL3,Astrocyte
Atp2c1,1.161722,0.311774289584665,0.157445178985663,NL3,Astrocyte
Samd4b,-1.022041,0.961714993493416,1.14994716806532,NL3,Astrocyte
Nucks1,-15.96118,0.0140385303492958,0.0249881528113185,NL3,Astrocyte
Lrfn4,-1.313829,0.267148532585844,0.12921751323229,NL3,Astrocyte
Glrx5,1.200485,0.905213888364654,0.746302266737643,NL3,Astrocyte
Llgl1,1.115685,0.422538122719735,0.205308419495909,NL3,Astrocyte
Prickle2,-1.873951,0.0673414870080862,0.196802178860258,NL3,Astrocyte
Camta2,1.21786,0.315784272502379,0.359230308199192,NL3,Astrocyte
Rbsn,-2.080353,0.0979316107532468,0.11950045689728,NL3,Astrocyte
Dixdc1,-1.662028,0.335606624721879,0.401115902775126,NL3,Astrocyte
Ddhd2,1.387688,0.337834426060234,0.61456425399358,NL3,Astrocyte
Ddhd1,-1.300922,0.148575021868787,0.0770218726682095,NL3,Astrocyte
Dpp8,-1.622951,0.271047297003484,0.322856417405407,NL3,Astrocyte
Cnksr2,1.019938,0.853988886717306,0.418358280525346,NL3,Astrocyte
Aatk,-3.707169,0.0606408984854369,0.165859694496184,NL3,Astrocyte
