GeneSymbol,FC,pval,BioID,cell
Tmed9,-1.183779,0.2526311,NL2,Neuron
Rbm10,-1.44771,0.3324372,NL2,Neuron
Stk24,-2.121726,0.0015841,NL2,Neuron
Aco2,1.160279,0.4291659,NL2,Neuron
Dctn2,-9.351401,0.001092653,NL2,Neuron
Cmas,-1.019477,0.7959403,NL2,Neuron
Dpp3,-1.598311,0.006603978,NL2,Neuron
Rab28,-1.111112,0.4380275,NL2,Neuron
Clint1,-1.359152,0.006189361,NL2,Neuron
Cryl1,1.149429,0.1218205,NL2,Neuron
Prpf19,-1.052227,0.2828267,NL2,Neuron
Nampt,1.495959,0.007824811,NL2,Neuron
Rnf34,2.206926,0.2656865,NL2,Neuron
Ppif,1.208183,0.1668069,NL2,Neuron
Vmp1,2.275027,0.0174751,NL2,Neuron
Itfg1,-1.190922,0.6007683,NL2,Neuron
Mlf2,1.25965,0.002136587,NL2,Neuron
Gak,-3.367449,0.007442065,NL2,Neuron
Dhrs1,1.516583,0.0001001495,NL2,Neuron
Hibadh,1.779197,0.07416332,NL2,Neuron
Cds2,2.12135,0.0007776254,NL2,Neuron
Eif2s2,-2.113019,0.0001371529,NL2,Neuron
St13,-1.251177,0.04469141,NL2,Neuron
Elp5,-1.968291,0.000193474,NL2,Neuron
Sntb1,2.047675,0.001607234,NL2,Neuron
Dhrs4,1.314279,0.02304394,NL2,Neuron
Mat2b,1.236434,0.04075237,NL2,Neuron
Sardh,1.309842,0.0541668,NL2,Neuron
Cstf1,1.491066,0.05254119,NL2,Neuron
Ndufa10,-1.288073,0.2748306,NL2,Neuron
Etfa,1.690154,0.0139223,NL2,Neuron
Eif2b1,1.114276,0.07672364,NL2,Neuron
Pex6,-1.863189,0.04183523,NL2,Neuron
Gps1,-1.073298,0.5824805,NL2,Neuron
Eif2b2,1.256577,0.05659505,NL2,Neuron
Abcf2,-1.442411,0.005001425,NL2,Neuron
Rtcb,1.067595,0.3685414,NL2,Neuron
Usp16,-1.933371,0.03831016,NL2,Neuron
Tmem51,1.907311,0.2336888,NL2,Neuron
Tnpo2,-1.491581,0.0003771571,NL2,Neuron
Ttc5,1.003901,0.9604975,NL2,Neuron
Ptdss1,2.19661,0.004091938,NL2,Neuron
Sh3bp5l,-1.740744,0.03202353,NL2,Neuron
Clcc1,2.70869,4.071752e-05,NL2,Neuron
Hgs,-1.281719,0.007057607,NL2,Neuron
Cttnbp2nl,-3.510322,0.0004405947,NL2,Neuron
Fuca1,1.204337,0.184029,NL2,Neuron
Rcbtb2,-1.063363,0.5225323,NL2,Neuron
Grpel1,-1.592625,0.0126358,NL2,Neuron
Abhd12,3.730592,0.001098734,NL2,Neuron
Psph,-1.32612,0.09985836,NL2,Neuron
Chmp1b1,-1.00781,0.9642652,NL2,Neuron
Park7,1.112823,0.3105813,NL2,Neuron
Ndufs5,1.283855,0.1563111,NL2,Neuron
Marchf2,371.5122,8.601363e-06,NL2,Neuron
Hspa14,1.131053,0.2494812,NL2,Neuron
Nck1,1.793156,2.043933e-05,NL2,Neuron
Epdr1,-1.200522,0.2575453,NL2,Neuron
Ptprt,1.615823,0.003370132,NL2,Neuron
Dnaja3,1.379684,0.1606275,NL2,Neuron
Rnf141,-1.354079,0.01737794,NL2,Neuron
Nasp,-5.122541,0.0002678354,NL2,Neuron
Wdr6,3.053354,0.004934371,NL2,Neuron
Erc1,-2.328486,0.003416834,NL2,Neuron
Ddx50,-1.01231,0.9484993,NL2,Neuron
Grk2,-1.941352,0.0003357086,NL2,Neuron
Pccb,1.291113,0.1158083,NL2,Neuron
Actl6b,1.090813,0.4119183,NL2,Neuron
Gigyf1,-1.552081,0.008816377,NL2,Neuron
Slc12a9,1.672039,0.01198146,NL2,Neuron
Srrt,-1.274826,0.2535921,NL2,Neuron
Mccc1,1.259166,0.08660977,NL2,Neuron
Tpgs1,-2.165736,0.1057254,NL2,Neuron
Adar,-3.026626,0.0007730893,NL2,Neuron
Tmem121b,2.125075,0.003904556,NL2,Neuron
Cadm3,1.858142,0.005082861,NL2,Neuron
Raf1,1.11362,0.08184551,NL2,Neuron
Mrpl43,1.356121,0.05520724,NL2,Neuron
Mrpl27,-1.085989,0.6283387,NL2,Neuron
Mrpl16,1.888516,0.02444625,NL2,Neuron
Mrpl9,1.1087,0.3039788,NL2,Neuron
Mrpl3,1.31451,0.001603704,NL2,Neuron
Acss1,1.04884,0.5191584,NL2,Neuron
Sf3b1,-7.621771,0.0001368909,NL2,Neuron
Rims1,-2.203041,0.003988013,NL2,Neuron
Nsmf,2.403871,0.005195794,NL2,Neuron
Cep41,-1.58148,0.01119642,NL2,Neuron
Ankrd17,-9.225219,0.03791958,NL2,Neuron
Pard3,-1.288807,0.4948715,NL2,Neuron
Cntnap4,-2.531206,4.00552e-05,NL2,Neuron
Rab27b,2.634258,0.0009412103,NL2,Neuron
Slc29a3,1.749938,0.08110079,NL2,Neuron
Rtn4,-8.276884,1.572228e-06,NL2,Neuron
Nup155,1.75715,0.02740105,NL2,Neuron
Slc24a3,-1.835678,0.2828445,NL2,Neuron
Cdh23,2.205158,0.04687383,NL2,Neuron
Ogfr,-4.013895,0.0009587935,NL2,Neuron
Lrrc4,56.17454,0.0004200114,NL2,Neuron
Lpin2,-33.77985,0.02413604,NL2,Neuron
Ntm,1.120212,0.248693,NL2,Neuron
Rrbp1,1.961574,0.01537537,NL2,Neuron
Ubxn6,1.310035,0.01012907,NL2,Neuron
Scd3,1.27798,0.3228905,NL2,Neuron
Uck2,1.481137,0.02638319,NL2,Neuron
Arhgdia,1.379673,0.01520404,NL2,Neuron
Acsbg1,1.525416,0.02513529,NL2,Neuron
Dhx30,1.626795,0.001008615,NL2,Neuron
Prpf8,1.45765,0.01864543,NL2,Neuron
Bcl11b,-2.522174,0.007424775,NL2,Neuron
KRT23,-1.21597,0.9077641,NL2,Neuron
Ndufa5,1.01326,0.8193995,NL2,Neuron
Cox6c,1.373927,0.1168424,NL2,Neuron
Atp5mg,1.900748,0.004509236,NL2,Neuron
Rpl17,1.021686,0.6299297,NL2,Neuron
Mrpl15,1.358524,0.07325263,NL2,Neuron
Hint3,1.485481,0.002036207,NL2,Neuron
Nanp,1.192451,0.3297127,NL2,Neuron
Glo1,-1.212881,0.004770568,NL2,Neuron
Mgst3,1.031958,0.8784237,NL2,Neuron
Glod4,-1.724847,0.000659521,NL2,Neuron
P2ry12,1.838476,0.02443716,NL2,Neuron
Cntnap2,1.355292,0.0007851676,NL2,Neuron
Arpc5,-1.378134,0.02761316,NL2,Neuron
Atg3,-2.579041,0.000408379,NL2,Neuron
Mrps16,1.469752,0.06203746,NL2,Neuron
Uqcr11,1.684911,0.03922422,NL2,Neuron
Lap3,1.181123,0.4329791,NL2,Neuron
Dmac1,1.424197,0.004551524,NL2,Neuron
Mrpl24,1.184984,0.4012508,NL2,Neuron
Chmp3,-1.475953,0.0212796,NL2,Neuron
Lamtor1,-1.310885,0.3163167,NL2,Neuron
Stambp,-1.278923,0.01702438,NL2,Neuron
Nudcd2,3.197792,0.00549773,NL2,Neuron
Ncbp2,-1.787678,0.004903852,NL2,Neuron
Ndufc2,-1.107661,0.4658852,NL2,Neuron
Pgls,-1.036486,0.6012194,NL2,Neuron
Decr1,1.254715,0.06001588,NL2,Neuron
Mtap,1.523801,0.04851319,NL2,Neuron
Uqcrq,1.606453,0.001432999,NL2,Neuron
Ndufa2,1.097881,0.4560505,NL2,Neuron
Vps25,-2.688465,0.00859779,NL2,Neuron
Fis1,1.287254,0.1362687,NL2,Neuron
Trappc5,1.400868,0.01535255,NL2,Neuron
Sdhb,-1.305389,0.007060097,NL2,Neuron
Cisd2,8.189074,0.001450738,NL2,Neuron
Bzw1,-1.54336,0.07391257,NL2,Neuron
Ndufb4,2.321381,0.01990484,NL2,Neuron
Sar1b,2.366611,0.007450741,NL2,Neuron
Rab5a,1.435937,0.00103715,NL2,Neuron
Nipsnap3b,1.052342,0.8448024,NL2,Neuron
Mrps17,1.480505,0.002266675,NL2,Neuron
Ergic3,-1.178741,0.2571745,NL2,Neuron
RTRAF,-1.096406,0.5202648,NL2,Neuron
Mrpl11,1.030027,0.7855329,NL2,Neuron
Nudt21,-1.039427,0.5876702,NL2,Neuron
Mrpl57,1.144585,0.2752703,NL2,Neuron
Pcyox1,2.551751,0.0003364864,NL2,Neuron
Tmem100,1.005987,0.9433094,NL2,Neuron
Ndufb5,-1.928754,0.2413179,NL2,Neuron
Btf3l4,-8.009842,0.4694597,NL2,Neuron
Gmfb,1.483978,0.05825463,NL2,Neuron
Iftap,-23.54198,0.007668192,NL2,Neuron
Cotl1,1.733994,0.09873155,NL2,Neuron
Snrpb2,-2.896343,0.07287113,NL2,Neuron
Rnf2,-2.015727,0.1542697,NL2,Neuron
Denr,-1.463051,0.04631576,NL2,Neuron
Ndufb9,-1.044783,0.3486034,NL2,Neuron
Rwdd1,-2.434351,0.0925899,NL2,Neuron
Txndc17,1.296161,0.09544038,NL2,Neuron
Glrx3,-1.380993,0.0184911,NL2,Neuron
Trap1,2.213834,4.527863e-05,NL2,Neuron
Atp5pb,1.154457,0.2151564,NL2,Neuron
Rps21,1.010669,0.9140828,NL2,Neuron
Acot13,1.720259,0.0495574,NL2,Neuron
Slc25a46,-4.525203,0.001207953,NL2,Neuron
Sec61b,1.937811,0.02423919,NL2,Neuron
Mri1,3.869705,0.1712337,NL2,Neuron
Txndc12,1.143361,0.3654317,NL2,Neuron
Rer1,5.610688,0.0001209524,NL2,Neuron
Zwint,-2.603709,0.001304017,NL2,Neuron
Retreg3,1.340974,0.3273032,NL2,Neuron
Ywhab,1.119498,0.3535414,NL2,Neuron
Ykt6,3.798804,0.0001390311,NL2,Neuron
Arl8b,1.696244,0.0003405544,NL2,Neuron
Cyb5b,1.286349,0.1014086,NL2,Neuron
Cldnd1,2.088165,0.01824651,NL2,Neuron
Ndufa6,1.427448,0.9640544,NL2,Neuron
Psmd9,-1.202682,0.6329817,NL2,Neuron
Ufc1,-1.059683,0.6451463,NL2,Neuron
Ppid,-1.470661,0.04529747,NL2,Neuron
Vta1,1.357297,0.005030263,NL2,Neuron
Ccdc43,-2.342549,0.0008387534,NL2,Neuron
Wdr45b,1.236517,0.04053404,NL2,Neuron
Atp6v1g1,1.208427,0.5085605,NL2,Neuron
Rpl14,1.453727,0.03611334,NL2,Neuron
Golt1b,2.470233,0.0004093464,NL2,Neuron
Slc25a11,1.502072,0.0004523706,NL2,Neuron
Tmem33,2.107934,9.553472e-06,NL2,Neuron
Uqcrfs1,1.328937,0.02538716,NL2,Neuron
Carhsp1,2.808842,0.003580388,NL2,Neuron
Necap1,-1.630981,0.00437816,NL2,Neuron
Golph3,1.01843,0.8589394,NL2,Neuron
Dmac2l,1.075167,0.7207794,NL2,Neuron
Fgfr1op2,-2.368449,0.0157704,NL2,Neuron
Nhp2,1.13648,0.1976663,NL2,Neuron
Tppp3,-2.993045,0.005465503,NL2,Neuron
Mtfp1,1.257655,0.1731132,NL2,Neuron
Lrrc40,-1.179751,0.006741135,NL2,Neuron
Xpot,1.241406,0.2270812,NL2,Neuron
Gdpd1,1.458448,0.01491732,NL2,Neuron
Prps2,-1.722485,0.04111947,NL2,Neuron
Filip1,-1.526443,0.03700323,NL2,Neuron
Nrxn1,5.499861,0.000837725,NL2,Neuron
Pard3b,-1.828182,0.008845483,NL2,Neuron
Dis3,1.447685,0.4135433,NL2,Neuron
Snw1,-8.276181,0.00175882,NL2,Neuron
Ranbp3,-6.765636,0.0003129835,NL2,Neuron
Micu3,1.460786,0.01289658,NL2,Neuron
Smc1a,1.376929,0.2737115,NL2,Neuron
Zmym2,1.111091,0.3285641,NL2,Neuron
Smurf1,1.918317,0.0001045919,NL2,Neuron
Arpc2,1.150912,0.009634638,NL2,Neuron
Spata45,-1.005082,0.7778479,NL2,Neuron
Smc3,1.139747,0.463182,NL2,Neuron
Ppp1r3g,1.445503,0.08788674,NL2,Neuron
Raver1,-16.11628,0.002341325,NL2,Neuron
Golga1,-3.180038,0.004498129,NL2,Neuron
Nubpl,1.266915,0.2570455,NL2,Neuron
Mtfr1l,-4.604138,0.001239546,NL2,Neuron
Tubb2b,1.358535,0.000968624,NL2,Neuron
Bbs2,4.354688,0.02053931,NL2,Neuron
Atic,-1.182151,0.1201483,NL2,Neuron
Snx2,-1.219441,0.04339842,NL2,Neuron
Arhgef25,1.17655,0.1453592,NL2,Neuron
Smyd3,1.062599,0.9428034,NL2,Neuron
Ddah1,1.170699,0.3202755,NL2,Neuron
Rnf135,1.119617,0.3747109,NL2,Neuron
Ints11,-4.443295,0.07529366,NL2,Neuron
Uqcc1,1.462162,0.05643321,NL2,Neuron
Nup37,2.112877,4.199557e-06,NL2,Neuron
Ndufaf1,2.179668,0.005000718,NL2,Neuron
Rpusd4,1.515254,0.0261846,NL2,Neuron
Napg,-1.181591,0.01525374,NL2,Neuron
Ist1,-1.253519,0.01025194,NL2,Neuron
Sugt1,-1.121219,0.09404292,NL2,Neuron
Psmd8,1.412196,0.05014508,NL2,Neuron
Cygb,-12.15757,0.04875809,NL2,Neuron
Hnrnpa0,-1.036994,0.5941475,NL2,Neuron
Tbc1d15,-3.021401,0.004048158,NL2,Neuron
Coq5,1.693963,0.02999877,NL2,Neuron
Abcb8,1.220069,0.3102677,NL2,Neuron
Rbm33,-2.540507,0.0001919116,NL2,Neuron
Exo5,-1.272236,0.05262604,NL2,Neuron
Dhrs7,1.106378,0.3274474,NL2,Neuron
Cenpv,1.001236,0.9770519,NL2,Neuron
Pmpcb,1.460134,0.1088364,NL2,Neuron
Sdhd,1.671421,0.01066866,NL2,Neuron
Dcun1d5,1.10737,0.5550738,NL2,Neuron
Cacybp,1.068717,0.3016399,NL2,Neuron
Rpl11,1.310175,0.0006553636,NL2,Neuron
Cuedc2,-1.943598,0.04850838,NL2,Neuron
Ilf2,1.324733,0.07851461,NL2,Neuron
Pigk,1.363807,0.008981523,NL2,Neuron
Snx7,-3.102967,9.03305e-05,NL2,Neuron
Tecr,2.022278,0.0001215249,NL2,Neuron
Serbp1,-4.382859,0.001152902,NL2,Neuron
Blvra,1.470431,0.004862195,NL2,Neuron
Gar1,1.130676,0.2757009,NL2,Neuron
Ssu72,-1.238961,0.2235525,NL2,Neuron
Trim13,9.222115,2.167625e-05,NL2,Neuron
Prxl2a,-1.063708,0.4474215,NL2,Neuron
Glipr2,1.050379,0.6438552,NL2,Neuron
Spcs2,1.773374,0.001444193,NL2,Neuron
Sesn3,1.468577,0.06500564,NL2,Neuron
Pgm3,1.282479,0.1264176,NL2,Neuron
Cap2,-1.947566,0.01448611,NL2,Neuron
Dph7,-5.421798,0.001075121,NL2,Neuron
Tpd52l2,-1.524647,0.001997865,NL2,Neuron
Cops7a,-5.57191,0.01995884,NL2,Neuron
Uqcrc1,1.292017,0.06888356,NL2,Neuron
Snf8,-1.635117,0.0251412,NL2,Neuron
Ola1,-1.241751,0.06098228,NL2,Neuron
Naxd,2.082187,0.01591045,NL2,Neuron
Nsfl1c,-2.905991,6.119779e-05,NL2,Neuron
Cep97,-4.174155,0.0128061,NL2,Neuron
Srfbp1,-22.30181,0.03852408,NL2,Neuron
Zcrb1,1.278747,0.1421704,NL2,Neuron
Nde1,-4.515249,0.0695463,NL2,Neuron
Sdhc,1.958483,4.829734e-05,NL2,Neuron
Thumpd2,-6.330716,0.001823007,NL2,Neuron
Scrn1,-1.179232,0.5404137,NL2,Neuron
Gars1,1.308748,0.07700334,NL2,Neuron
Psmg3,1.735797,0.09623921,NL2,Neuron
Hspa12b,1.320111,0.002176102,NL2,Neuron
Rpl15,1.973703,0.01970991,NL2,Neuron
Shisa9,7.799756,0.0004045209,NL2,Neuron
Bcs1l,1.858095,0.006374512,NL2,Neuron
Cdc37l1,-1.404214,0.03627583,NL2,Neuron
Tomm40l,1.15924,0.332254,NL2,Neuron
Tsfm,1.369037,0.2493558,NL2,Neuron
Aldh1b1,1.160067,0.08558549,NL2,Neuron
Polr3e,-1.527222,0.02132802,NL2,Neuron
Rab3b,1.174562,0.1333738,NL2,Neuron
Cs,1.26898,0.1675614,NL2,Neuron
Acsl3,1.393237,0.01088649,NL2,Neuron
Tomm70,-1.030306,0.8694715,NL2,Neuron
Elp3,1.213152,0.1113593,NL2,Neuron
Emc4,5.096476,0.0001267616,NL2,Neuron
Ube2v1,-1.117653,0.1685896,NL2,Neuron
Lipt2,1.202136,0.2905115,NL2,Neuron
Nt5c3a,-1.248673,0.2769013,NL2,Neuron
Mpc2,1.6227,0.02147788,NL2,Neuron
Ccdc47,2.946203,0.0006315384,NL2,Neuron
Nkain1,5.873672,0.003343543,NL2,Neuron
Pdhb,1.392816,0.04712644,NL2,Neuron
Acbd6,-3.238183,0.008510231,NL2,Neuron
Mdm1,-6.959586,0.00424493,NL2,Neuron
Mms19,-1.536699,0.000283587,NL2,Neuron
Mgrn1,2.318734,0.001787864,NL2,Neuron
Arpin,-3.349785,0.0006265248,NL2,Neuron
Mtpap,-61.29399,0.006259514,NL2,Neuron
Hnrnpm,-3.129668,3.136212e-05,NL2,Neuron
Lysmd1,-2.265323,0.004715543,NL2,Neuron
Lman1,-1.089689,0.7171082,NL2,Neuron
Pgm1,1.623172,0.02453246,NL2,Neuron
Mrps30,2.172304,0.01120132,NL2,Neuron
Stx17,-1.40964,0.02358476,NL2,Neuron
Rars1,-1.012783,0.7555099,NL2,Neuron
Arl2,1.380264,0.01629799,NL2,Neuron
Ptms,1.838855,0.454605,NL2,Neuron
Oxct1,1.267457,0.04218861,NL2,Neuron
Adck1,1.86872,0.009026259,NL2,Neuron
Armc10,5.376561,0.1307778,NL2,Neuron
Rnmt,-1.067337,0.1729336,NL2,Neuron
Prpsap1,-1.44209,0.002129479,NL2,Neuron
Cyc1,1.088063,0.4140705,NL2,Neuron
Dynll2,1.64791,0.006265751,NL2,Neuron
Mrpl45,2.722055,0.0104598,NL2,Neuron
Tars1,-1.067884,0.1675667,NL2,Neuron
Lsm12,-1.183739,0.05082126,NL2,Neuron
Hint2,1.971699,0.09720114,NL2,Neuron
Snu13,1.555262,0.03834424,NL2,Neuron
Ebag9,4.746271,0.0007003035,NL2,Neuron
Ppil1,1.477333,0.142048,NL2,Neuron
Dnlz,1.679819,0.03060356,NL2,Neuron
Ints12,-3.43958,0.009986136,NL2,Neuron
Gatd3,1.4453,0.002656512,NL2,Neuron
Cndp2,-1.108751,0.3287142,NL2,Neuron
Tmed10,1.68142,0.002640814,NL2,Neuron
Tbcb,-1.605775,0.0003836772,NL2,Neuron
Agpat5,2.890494,0.006943007,NL2,Neuron
Rab1b,-1.181738,0.2479826,NL2,Neuron
Lrrc57,1.28173,0.1098969,NL2,Neuron
Get4,-1.002386,0.8033314,NL2,Neuron
Mrpl53,1.420504,0.07652763,NL2,Neuron
Mcee,-1.254069,0.01977505,NL2,Neuron
Mrpl14,1.367111,0.003421046,NL2,Neuron
Necap2,-1.90492,0.012703,NL2,Neuron
Adissp,1.47571,0.04248805,NL2,Neuron
Sec13,1.576356,0.00553011,NL2,Neuron
Eef1e1,1.059821,0.6850745,NL2,Neuron
Mrpl21,1.455999,0.05087758,NL2,Neuron
Mrpl13,-73.92916,0.0002545859,NL2,Neuron
Chordc1,-1.072292,0.0466641,NL2,Neuron
Erp44,1.03056,0.9402365,NL2,Neuron
Tmem126b,1.595626,0.08655923,NL2,Neuron
Kti12,-1.36359,0.168902,NL2,Neuron
Rpl34,1.119551,0.4488331,NL2,Neuron
Lingo1,4.754647,3.291354e-05,NL2,Neuron
Nol3,1.548169,0.0360544,NL2,Neuron
Mmab,1.063504,0.6660138,NL2,Neuron
Trappc6b,1.37989,0.03777022,NL2,Neuron
Dlst,1.963261,0.02356857,NL2,Neuron
Ube2v2,-1.309504,0.05812903,NL2,Neuron
Dtna,2.580727,0.001927633,NL2,Neuron
Vps33a,-1.130169,0.1920342,NL2,Neuron
Mobp,2.797327,0.569419,NL2,Neuron
Aacs,1.238034,0.1402779,NL2,Neuron
Aar2,1.286534,0.01230234,NL2,Neuron
Coro7,-2.931361,0.001243239,NL2,Neuron
Rasgef1c,1.778662,0.02782413,NL2,Neuron
Tmem35a,4.894763,0.002284353,NL2,Neuron
Acp1,1.101603,0.6981428,NL2,Neuron
Ephx1,1.258938,0.4547289,NL2,Neuron
Rufy3,-2.688223,3.288641e-05,NL2,Neuron
Nos1ap,-4.88876,0.0001001317,NL2,Neuron
Ttyh1,1.493843,0.02757818,NL2,Neuron
Hacd2,1.995893,0.0008281929,NL2,Neuron
Pus10,-1.219498,0.1851951,NL2,Neuron
Oxsm,1.074901,0.3974828,NL2,Neuron
Dlgap1,3.452615,1.051259e-05,NL2,Neuron
Cmip,1.340904,0.006187756,NL2,Neuron
Clvs1,2.834674,0.01569818,NL2,Neuron
Exoc2,-1.347295,0.01677861,NL2,Neuron
Amotl1,1.043779,0.6582464,NL2,Neuron
Cul2,-1.011761,0.9209246,NL2,Neuron
Phf14,-2.422486,0.01335259,NL2,Neuron
Phf6,1.167923,0.2236351,NL2,Neuron
Rabl3,5.072756,0.1417132,NL2,Neuron
Agpat3,2.040649,1.412218e-06,NL2,Neuron
Sf3a3,-1.203459,0.180959,NL2,Neuron
Shpk,1.135825,0.366284,NL2,Neuron
Wdr20,1.949687,0.0005532759,NL2,Neuron
Atad1,-1.066069,0.4691165,NL2,Neuron
Cul5,-2.021137,0.0005258849,NL2,Neuron
Syap1,-5.144211,0.0001616322,NL2,Neuron
Ptp4a3,1.937164,0.1357839,NL2,Neuron
Sec23b,1.530713,0.03577639,NL2,Neuron
Sun1,2.774467,0.006482826,NL2,Neuron
Rin2,1.5402,0.2988013,NL2,Neuron
Ttc9b,-1.021696,0.8536375,NL2,Neuron
Gabra4,8.749296,7.710367e-06,NL2,Neuron
Tubb4a,1.387801,0.002680484,NL2,Neuron
Lurap1,-3.25828,0.003910442,NL2,Neuron
Ndufb8,-1.04424,0.7837749,NL2,Neuron
Ndufv2,1.277961,0.1060388,NL2,Neuron
Synj2bp,2.111534,0.001644701,NL2,Neuron
Fundc2,-3.979672,3.41935e-06,NL2,Neuron
Slc25a22,1.78591,0.0004584751,NL2,Neuron
Calml3,-5.748208,0.6765663,NL2,Neuron
Idh3a,1.392091,0.1007832,NL2,Neuron
Nosip,-1.899489,0.01746655,NL2,Neuron
Borcs6,-2.231307,0.002900913,NL2,Neuron
Msra,1.44311,0.02295623,NL2,Neuron
Gbe1,-1.105182,0.5253694,NL2,Neuron
Nop56,1.320993,0.3729947,NL2,Neuron
Rpap3,-1.163391,0.3752562,NL2,Neuron
Tmx2,1.671341,0.0232743,NL2,Neuron
Trir,-2.256877,0.09097444,NL2,Neuron
Mrpl2,1.089044,0.2639961,NL2,Neuron
Ppil2,-1.243587,0.5224963,NL2,Neuron
Dus2,-4.848744,0.007329078,NL2,Neuron
Acad8,1.279499,0.03637233,NL2,Neuron
Prps1,1.372382,0.02838768,NL2,Neuron
RtcA,1.303937,0.05945353,NL2,Neuron
Mrpl30,1.609333,0.1080939,NL2,Neuron
Apmap,1.728734,0.004412042,NL2,Neuron
Iscu,-2.746722,8.653603e-05,NL2,Neuron
Chmp5,-1.991946,0.0094581,NL2,Neuron
Lysmd2,-3.602888,0.0001180871,NL2,Neuron
Kctd4,1.129232,0.4274502,NL2,Neuron
Dusp3,-1.517488,0.004730754,NL2,Neuron
Ggct,1.283135,0.01141179,NL2,Neuron
Ppa1,1.16624,0.1803375,NL2,Neuron
Fip1l1,-81.27111,0.001526808,NL2,Neuron
Dnajb4,-1.064893,0.5520386,NL2,Neuron
Tmem68,1.437373,0.2058397,NL2,Neuron
Timm50,1.312186,0.01345745,NL2,Neuron
U2af1,-1.056024,0.329662,NL2,Neuron
Itpa,1.378667,0.04461371,NL2,Neuron
Arpc5l,1.167596,0.1431644,NL2,Neuron
Aig1,1.62582,0.01585294,NL2,Neuron
Chmp4b,-1.84171,0.003005124,NL2,Neuron
Ndufa11,1.591951,0.108382,NL2,Neuron
Fam210b,1.335329,0.3595923,NL2,Neuron
Jam3,1.701729,0.0006490499,NL2,Neuron
Rpl4,-1.149532,0.01542955,NL2,Neuron
C11orf52,90.64438,0.01981714,NL2,Neuron
Ccdc91,-8.951491,0.005220304,NL2,Neuron
Eef1g,1.33818,0.01905127,NL2,Neuron
Dennd10,2.647469,0.1979584,NL2,Neuron
Arfgap3,-1.666016,0.03257909,NL2,Neuron
Rexo2,1.384043,0.1102436,NL2,Neuron
Slirp,-1.114855,0.5247526,NL2,Neuron
Snx5,-3.877898,7.751467e-05,NL2,Neuron
Psmd12,-1.031224,0.8060764,NL2,Neuron
Ociad2,1.323685,0.2032562,NL2,Neuron
Efhd2,-4.106369,0.0002817832,NL2,Neuron
Tmem126a,1.485477,0.03822962,NL2,Neuron
Atg101,1.623482,0.08443519,NL2,Neuron
Atg7,1.229375,0.06417708,NL2,Neuron
Borcs5,-2.411599,0.04791128,NL2,Neuron
Isca1,1.382166,0.03069205,NL2,Neuron
Gatm,-1.149123,0.4784053,NL2,Neuron
Slc22a17,1.982634,0.01301502,NL2,Neuron
Aven,-6.952325,0.0002959543,NL2,Neuron
Echdc1,1.382785,0.03421554,NL2,Neuron
Ift22,-1.719157,0.0168391,NL2,Neuron
Fam135b,-2.990193,0.007296011,NL2,Neuron
Phpt1,1.307043,0.1002532,NL2,Neuron
Slc25a19,2.127512,0.03436636,NL2,Neuron
Dcps,1.848049,0.01993447,NL2,Neuron
Gng12,1.980874,0.01921244,NL2,Neuron
Prpf4,-1.691101,0.004160761,NL2,Neuron
Cnn3,-1.434968,0.007440566,NL2,Neuron
Appbp2,1.678807,0.01282246,NL2,Neuron
Zfyve19,-1.537988,0.01605009,NL2,Neuron
Napa,1.153107,0.2897389,NL2,Neuron
Cab39l,-1.976477,0.004812711,NL2,Neuron
Atp5po,1.024707,0.7550072,NL2,Neuron
Alg5,1.66232,0.08508442,NL2,Neuron
Mcts1,1.690086,0.004410187,NL2,Neuron
Haghl,-2.636941,0.002644586,NL2,Neuron
Slc25a18,1.976392,2.892409e-05,NL2,Neuron
Zfpl1,2.107833,0.0185625,NL2,Neuron
Prxl2b,1.243594,0.06543731,NL2,Neuron
Btbd17,1.847003,0.06430082,NL2,Neuron
Cyb5r1,1.860737,0.002555368,NL2,Neuron
Cdip1,-1.086857,0.3762447,NL2,Neuron
Uqcrc2,-1.10246,0.4483649,NL2,Neuron
Smg9,-4.251605,0.0002102832,NL2,Neuron
Tysnd1,1.56922,0.08178804,NL2,Neuron
Gtf2h1,1.076766,0.5929082,NL2,Neuron
Selenoo,1.054392,0.667346,NL2,Neuron
Cmtr1,-5.326058,4.547303e-07,NL2,Neuron
Prkar1a,1.509424,0.125421,NL2,Neuron
Alg2,1.619074,0.0006069666,NL2,Neuron
Aldh7a1,1.86573,0.003820538,NL2,Neuron
Ap2b1,1.248779,0.007598095,NL2,Neuron
Plin3,-1.183385,0.5591026,NL2,Neuron
Rpn2,4.976545,0.0005248042,NL2,Neuron
Srpra,2.397323,0.001789445,NL2,Neuron
Wwp2,1.207815,0.513956,NL2,Neuron
Lman2,2.200735,9.090792e-06,NL2,Neuron
Pgam1,-1.294563,0.02891855,NL2,Neuron
Acadsb,1.079124,0.01779106,NL2,Neuron
Coasy,-1.051638,0.3091655,NL2,Neuron
Gpatch1,4.193805,0.0003472292,NL2,Neuron
P33monox,-1.47369,0.01660395,NL2,Neuron
Lonp2,1.002163,0.9849618,NL2,Neuron
Cmpk1,1.286714,0.09259408,NL2,Neuron
Akap8,-1.63456,0.07716178,NL2,Neuron
Xrn2,-2.025243,0.009241505,NL2,Neuron
Fam13c,1.435738,0.1545979,NL2,Neuron
Armc8,-2.047013,0.007158855,NL2,Neuron
Apbb2,2.934938,0.0006797909,NL2,Neuron
